time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005000,-0.0118,-0.1111,-1.3091,1.314
0.005000,0.1179,-0.1983,-1.1482,1.171
0.006000,0.2471,-0.2841,-0.9764,1.046
0.006000,0.3040,-0.3449,-0.7934,0.917
0.007000,0.1572,-0.4124,-0.6565,0.791
0.012000,0.2103,-0.6209,-0.5582,0.861
0.017000,0.1407,-0.6668,-0.4840,0.836
0.022000,0.1470,-0.6724,-0.3142,0.757
0.026000,0.3121,-0.7646,-0.2045,0.851
0.031000,0.4286,-0.6947,-0.0206,0.817
0.037000,0.5619,-0.5208,0.1686,0.784
0.041000,0.7621,-0.3363,0.2293,0.864
0.047000,0.9858,-0.3411,0.1921,1.061
0.051000,0.9498,-0.3029,0.1267,1.005
0.056000,1.0024,-0.4678,0.0169,1.106
0.060000,0.9927,-0.5820,0.0346,1.151
0.066000,0.8931,-0.6235,0.0402,1.090
0.070000,0.8490,-0.5130,0.0428,0.993
0.075000,0.9469,-0.6286,-0.0145,1.137
0.081000,0.9638,-0.4831,0.0460,1.079
0.085000,0.9187,-0.4924,0.0950,1.047
0.090000,0.7723,-0.4751,0.1897,0.926
0.095000,0.6275,-0.4122,0.2584,0.794
0.099000,0.4796,-0.4287,0.2800,0.702
0.104000,0.3521,-0.4597,0.2280,0.622
0.109000,0.2966,-0.4953,0.1282,0.591
0.114000,0.2765,-0.5019,-0.0290,0.574
0.121000,0.2124,-0.4624,-0.1246,0.524
0.124000,0.0732,-0.4199,-0.2063,0.473
0.129000,-0.0771,-0.3886,-0.3366,0.520
0.136000,-0.2077,-0.3826,-0.3699,0.571
0.138000,-0.3746,-0.3807,-0.3208,0.623
0.144000,-0.6384,-0.2919,-0.3163,0.770
0.148000,-0.6234,-0.2482,-0.3823,0.772
0.152000,-0.7902,-0.0327,-0.4441,0.907
0.158000,-0.6990,0.1457,-0.4790,0.860
0.163000,-0.6285,0.1360,-0.5127,0.822
0.167000,-0.4991,0.0192,-0.4850,0.696
0.172000,-0.4654,-0.1143,-0.4697,0.671
0.177000,-0.4804,-0.1540,-0.3956,0.641
0.182000,-0.4501,-0.1954,-0.4020,0.634
0.187000,-0.5192,-0.2618,-0.5229,0.782
0.192000,-0.5087,-0.3622,-0.6725,0.918
0.196000,-0.4803,-0.4622,-0.7339,0.991
0.202000,-0.3199,-0.5037,-0.6360,0.872
0.207000,-0.1610,-0.5198,-0.5561,0.778
0.211000,0.0347,-0.5602,-0.4726,0.734
0.216000,0.2780,-0.5631,-0.3517,0.720
0.221000,0.4694,-0.5812,-0.1475,0.762
0.225000,0.6458,-0.6747,0.1736,0.950
0.230000,0.7359,-0.8367,0.5402,1.238
0.238000,0.7245,-0.9242,0.8732,1.463
0.240000,0.7468,-0.9140,1.0986,1.612
0.245000,0.7667,-0.8902,1.2214,1.695
0.250000,0.6915,-0.8653,1.2061,1.638
0.257000,0.4863,-0.8946,1.2184,1.588
0.260000,0.1733,-0.9686,1.2367,1.580
0.265000,-0.0851,-1.0083,1.2060,1.574
0.270000,-0.2008,-0.8943,1.0713,1.410
0.274000,-0.1834,-0.7245,0.9497,1.209
0.280000,-0.1796,-0.6466,0.6975,0.968
0.284000,-0.0825,-0.6289,0.5509,0.840
0.289000,0.0313,-0.5630,0.5693,0.801
0.294000,0.1543,-0.4628,0.5824,0.760
0.298000,0.1835,-0.3691,0.8388,0.935
0.304000,0.2059,-0.3161,1.0945,1.158
0.308000,0.2451,-0.2806,1.0197,1.086
0.313000,0.3142,-0.2553,0.8590,0.950
0.318000,0.3496,-0.2374,0.8085,0.912
0.323000,0.4684,-0.3415,0.8155,1.001
0.328000,0.6080,-0.4121,0.8032,1.088
0.333000,0.6420,-0.3989,0.7264,1.048
0.337000,0.5352,-0.4020,0.6950,0.965
0.342000,0.3666,-0.5193,0.6276,0.893
0.347000,0.1570,-0.4756,0.4524,0.675
0.352000,-0.0626,-0.3831,0.4681,0.608
0.357000,-0.3053,-0.3327,0.5020,0.675
0.362000,-0.6221,-0.2694,0.3532,0.764
0.366000,-0.8034,-0.2004,0.2919,0.878
0.372000,-0.9878,0.0557,0.1962,1.009
0.376000,-1.0846,0.0994,0.0735,1.092
0.381000,-1.0998,0.1147,-0.0400,1.106
0.386000,-1.1210,0.1281,-0.2971,1.167
0.391000,-1.1445,0.0655,-0.5252,1.261
0.395000,-1.1371,-0.1847,-0.7438,1.371
0.400000,-1.0416,-0.3041,-0.8359,1.370
0.405000,-0.9030,-0.3618,-0.8018,1.261
0.410000,-0.7499,-0.4318,-0.7419,1.140
0.415000,-0.5344,-0.5238,-0.6563,0.995
0.421000,-0.2374,-0.5524,-0.5493,0.814
0.425000,0.0181,-0.6061,-0.3496,0.700
0.430000,0.2315,-0.6177,-0.1914,0.687
0.434000,0.2372,-0.5849,-0.0267,0.632
0.441000,0.2390,-0.6592,0.1352,0.714
0.444000,0.1709,-0.6618,0.2684,0.734
0.449000,-0.1594,-0.5758,0.3802,0.708
0.454000,-0.5806,-0.6119,0.6789,1.083
0.459000,-1.3199,-0.7358,1.0269,1.827
0.464000,-1.9039,-0.6329,1.1759,2.326
0.469000,-2.0975,-0.3991,1.2521,2.475
0.474000,-2.1158,-0.3491,1.0586,2.391
0.478000,-2.0171,-0.3891,0.7294,2.180
0.483000,-1.9782,-0.4224,-0.0843,2.025
0.488000,-1.7072,-0.5673,-0.0794,1.801
0.493000,-1.4093,-0.6627,0.0782,1.559
0.498000,-1.0745,-0.7041,0.2471,1.308
0.504000,-0.6794,-0.7561,0.4440,1.109
0.508000,-0.3330,-0.8006,0.6190,1.065
0.512000,0.1408,-0.8045,0.7365,1.100
0.518000,0.4296,-0.7535,0.8130,1.189
0.523000,0.5835,-0.7577,0.8917,1.308
0.527000,0.4877,-0.7144,0.9055,1.252
0.532000,0.0307,-0.5764,0.7904,0.979
0.571000,-0.1512,-0.3962,0.5630,0.705
0.573000,0.1394,-0.2978,0.4311,0.542
0.574000,0.4265,-0.3647,0.3377,0.655
0.574000,0.5750,-0.4865,0.2421,0.791
0.575000,0.6607,-0.5656,0.1423,0.881
0.575000,0.7203,-0.6115,0.0264,0.945
0.576000,0.7718,-0.6481,-0.0625,1.010
0.576000,0.8477,-0.6662,-0.1147,1.084
0.577000,0.8990,-0.6468,-0.0967,1.112
0.582000,0.8978,-0.5926,-0.0397,1.077
0.586000,0.9204,-0.5327,0.0253,1.064
0.591000,0.9972,-0.4772,0.0912,1.109
0.595000,1.1196,-0.4792,0.1101,1.223
0.600000,1.2561,-0.4907,0.0678,1.350
0.606000,1.3197,-0.5378,-0.0526,1.426
0.611000,1.4231,-0.5650,-0.1699,1.541
0.615000,1.4539,-0.6773,-0.3056,1.633
0.622000,1.5032,-0.6902,-0.4550,1.716
0.624000,1.4282,-0.7778,-0.6088,1.736
0.629000,1.2864,-0.7844,-0.7119,1.666
0.634000,1.1569,-0.8294,-0.7549,1.611
0.661000,1.2068,-0.7839,-0.7786,1.636
0.662000,1.3535,-0.6670,-0.7735,1.696
0.662000,1.3979,-0.6819,-0.7659,1.734
0.662000,1.4328,-0.6824,-0.8013,1.778
0.663000,1.2934,-0.6706,-0.7650,1.646
0.664000,0.8914,-0.7323,-0.7338,1.367
0.669000,0.6066,-0.5925,-0.6310,1.057
0.673000,0.3149,-0.5574,-0.5453,0.841
0.679000,0.0095,-0.4889,-0.4454,0.661
0.682000,-0.2802,-0.4544,-0.3573,0.642
0.690000,-0.5012,-0.3945,-0.2643,0.690
0.692000,-0.7636,-0.4746,-0.1758,0.916
0.697000,-0.8245,-0.2815,-0.1109,0.878
0.702000,-0.8418,-0.1904,-0.1244,0.872
0.707000,-0.8246,-0.1394,-0.1542,0.850
0.712000,-0.9084,-0.1590,-0.1908,0.942
0.716000,-0.9614,-0.1484,-0.1839,0.990
0.722000,-0.9553,-0.0189,-0.1721,0.971
0.727000,-0.8741,0.1962,-0.1124,0.903
0.731000,-0.7263,0.3893,-0.0957,0.830
0.764000,-0.5558,0.4793,-0.0503,0.736
0.764000,-0.6074,0.5430,0.7381,1.099
0.765000,-1.4494,0.5114,4.8691,5.106
0.765000,-0.7145,0.6163,3.2270,3.362
0.766000,-0.0945,0.3551,1.1535,1.211
0.766000,-0.1024,0.0871,1.6599,1.665
0.766000,-0.3790,0.0183,1.8104,1.850
0.771000,-0.4761,-0.0491,1.2466,1.335
0.775000,-0.4230,-0.0679,0.7911,0.900
0.780000,-0.3906,-0.0279,0.2858,0.485
0.785000,-0.3668,0.0332,-0.0137,0.369
0.789000,-0.3641,0.0497,-0.1941,0.416
0.794000,-0.3252,-0.0875,-0.3107,0.458
0.799000,-0.2485,-0.3794,-0.3568,0.577
0.804000,-0.1340,-0.5793,-0.4236,0.730
0.809000,0.0222,-0.7420,-0.3246,0.810
0.815000,0.1491,-0.8509,-0.1414,0.875
0.819000,0.2148,-0.9040,0.0854,0.933
0.825000,0.2730,-0.8660,0.3725,0.981
0.832000,0.2627,-0.8501,0.7989,1.196
0.835000,0.2356,-0.9672,1.1449,1.517
0.859000,0.2102,-0.9803,1.4183,1.737
0.860000,0.2413,-0.9084,1.6486,1.898
0.860000,0.3448,-0.8085,1.8579,2.055
0.860000,0.4308,-0.7466,2.0085,2.186
0.861000,0.5333,-0.7907,2.1008,2.307
0.862000,0.6183,-0.7693,2.1755,2.389
0.867000,0.7122,-0.8311,2.2043,2.461
0.873000,0.8200,-0.8525,2.1561,2.459
0.877000,0.9230,-0.8242,2.0314,2.379
0.882000,1.0644,-0.7770,1.8468,2.269
0.887000,1.1556,-0.7322,1.5617,2.076
0.892000,1.1271,-0.7601,1.1951,1.810
0.897000,1.0240,-0.8286,0.7708,1.526
0.901000,0.8585,-0.8650,0.3077,1.257
0.906000,0.6737,-0.8530,-0.1661,1.100
0.911000,0.5395,-0.8204,-0.6339,1.169
0.916000,0.4206,-0.8043,-1.0388,1.379
0.929000,0.4010,-0.7560,-1.3500,1.598
0.932000,0.3656,-0.6583,-1.6133,1.780
0.933000,0.2204,-0.6559,-1.8292,1.956
0.937000,0.0585,-0.6527,-2.0290,2.132
0.961000,0.0666,-0.6267,-2.1340,2.225
0.962000,0.1135,-0.5802,-2.1658,2.245
0.963000,0.1827,-0.4823,-2.1438,2.205
0.963000,0.1931,-0.3760,-2.0585,2.101
0.964000,0.0514,-0.1403,-1.7638,1.770
0.966000,-0.0998,-0.0442,-1.5250,1.529
0.969000,0.0755,-0.0452,-1.4566,1.459
0.975000,0.2107,0.0359,-1.4818,1.497
0.980000,0.2943,0.1896,-1.5815,1.620
0.984000,0.2549,0.3682,-1.6265,1.687
0.989000,-0.2349,0.5859,-1.3589,1.498
0.994000,-1.5490,0.8582,-0.3651,1.808
0.999000,-2.5568,1.1418,0.2958,2.816
1.003000,-1.7870,0.9530,-0.6417,2.124
1.008000,-1.8148,1.0329,-0.9272,2.285
1.012000,-2.2694,1.2505,-0.4110,2.623
1.018000,-2.5037,1.3063,-0.0094,2.824
1.025000,-2.4041,1.1455,0.1652,2.668
1.028000,-1.9502,1.0287,0.2351,2.217
1.033000,-1.5182,1.0827,0.2360,1.880
1.042000,-1.1294,1.2299,0.2107,1.683
1.044000,-0.7914,1.0641,0.1326,1.333
1.048000,-0.4802,0.7585,-0.0414,0.899
1.052000,-0.2468,0.5427,-0.3040,0.669
1.075000,-0.5471,0.7277,-0.8869,1.271
1.076000,-0.5315,0.6375,-0.8487,1.187
1.077000,-1.2580,0.2435,0.4482,1.357
1.077000,-1.2361,0.3689,1.5303,2.001
1.077000,-0.7276,0.9400,-0.0391,1.189
1.082000,-0.6568,1.1575,-0.6768,1.493
1.086000,-0.6728,0.9568,-0.6311,1.329
1.091000,-0.4969,0.7143,-0.5031,1.005
1.096000,-0.1753,0.5774,-0.3286,0.687
1.100000,-0.0014,0.5164,-0.0664,0.521
1.106000,0.2734,0.8525,-0.1416,0.906
1.110000,0.3944,1.1214,-0.5894,1.327
1.115000,0.9972,0.5934,-0.8938,1.465
1.123000,1.1724,0.5591,-1.1465,1.733
1.126000,1.0615,0.9311,-1.9695,2.423
1.130000,1.1045,1.1245,-1.6632,2.291
1.134000,1.3330,1.3552,-1.5868,2.476
1.153000,1.5173,1.2499,-0.9416,2.180
1.154000,1.4585,1.2504,-0.9372,2.138
1.154000,1.0661,1.1142,-0.6739,1.683
1.155000,0.4565,0.8665,-0.5218,1.110
1.159000,-0.1978,0.5020,-0.3394,0.637
1.164000,-0.8130,0.1867,-0.1142,0.842
1.168000,-1.3947,0.0127,0.1900,1.408
1.173000,-1.7565,-0.1000,0.3296,1.790
1.178000,-1.9819,-0.1873,0.5698,2.071
1.183000,-2.0834,-0.2671,0.8581,2.269
1.188000,-2.0248,-0.3812,0.8314,2.222
1.193000,-1.9271,-0.4110,0.6364,2.071
1.197000,-1.9583,-0.2828,0.6271,2.076
1.202000,-2.0468,0.0149,0.7629,2.184
1.207000,-1.9012,0.3331,0.9389,2.146
1.212000,-1.5302,0.5857,1.1502,2.002
1.219000,-1.0323,0.7041,1.2462,1.765
1.223000,-0.6012,0.7383,1.2955,1.608
1.234000,-0.3850,0.7176,0.9386,1.243
1.235000,-0.4326,0.6035,0.8655,1.140
1.249000,-0.5284,0.4491,1.0708,1.276
1.250000,-0.5794,0.3401,1.0739,1.267
1.251000,-0.9027,0.1314,0.6000,1.092
1.251000,-1.1875,-0.2833,0.2154,1.240
1.256000,-1.2799,-0.7695,0.3072,1.525
1.262000,-1.2826,-1.0558,0.6029,1.767
1.266000,-1.2062,-1.1488,0.8470,1.869
1.271000,-1.1539,-1.2150,1.0569,1.981
1.276000,-1.0742,-1.2628,1.2045,2.049
1.282000,-1.0000,-1.2478,1.1352,1.961
1.285000,-0.8272,-1.2390,1.0667,1.832
1.291000,-0.6155,-1.2460,1.1184,1.784
1.295000,-0.3502,-1.1659,1.1516,1.676
1.300000,-0.0577,-0.9774,1.0707,1.451
1.305000,0.1251,-0.8289,0.8974,1.228
1.310000,0.2066,-0.7159,0.9593,1.215
1.315000,0.3796,-0.5988,1.0461,1.264
1.320000,0.5768,-0.4755,0.8520,1.133
1.325000,0.6516,-0.4579,0.5733,0.981
1.329000,0.7221,-0.4426,0.3650,0.922
1.335000,0.7912,-0.4241,0.1243,0.906
1.361000,0.9355,-0.4690,-0.0368,1.047
1.362000,1.1970,-0.6032,-0.1494,1.349
1.362000,1.4196,-0.7020,-0.2521,1.604
1.363000,1.5122,-0.7728,-0.3161,1.727
1.364000,1.5357,-0.7009,-0.3127,1.717
1.364000,1.4876,-0.5418,-0.3351,1.618
1.368000,1.4410,-0.3554,-0.3260,1.520
1.373000,1.5145,-0.2066,-0.3594,1.570
1.379000,1.4830,-0.0984,-0.4683,1.558
1.383000,1.3717,0.0454,-0.5140,1.466
1.387000,1.2755,0.2766,-0.5630,1.421
1.393000,1.1856,0.5588,-0.5937,1.439
1.398000,1.1742,0.7772,-0.6657,1.558
1.402000,1.1816,0.8744,-0.8603,1.703
1.407000,1.1647,0.9062,-1.0890,1.834
1.412000,1.0927,0.9086,-1.1248,1.812
1.416000,1.0247,0.8798,-1.1497,1.774
1.423000,0.9798,0.8004,-1.2854,1.804
1.426000,0.9261,0.6734,-1.3791,1.792
1.431000,0.8141,0.6278,-1.5310,1.844
1.436000,0.6480,0.6705,-1.5929,1.846
1.456000,0.5765,0.7781,-1.5363,1.816
1.457000,0.4979,0.8807,-1.4090,1.735
1.457000,0.2865,1.0783,-1.2776,1.696
1.457000,-0.0345,1.2058,-1.2138,1.711
1.460000,-1.0239,3.1929,-0.9968,3.498
1.465000,-1.0842,3.4384,-0.4548,3.634
1.471000,-0.9979,3.5538,-0.5586,3.733
1.474000,-1.0564,4.0298,-0.7603,4.235
1.479000,-1.0651,4.4269,-0.9675,4.655
1.485000,-0.8625,4.0458,-0.8877,4.231
1.489000,-0.8987,3.6991,-0.9444,3.922
1.494000,-1.1640,4.0937,-1.3177,4.455
1.499000,-1.4938,4.1865,-0.8380,4.523
1.504000,-1.8862,4.8039,-0.2882,5.169
1.509000,-1.9891,4.7132,-0.0524,5.116
1.514000,-2.1529,6.3377,-0.5743,6.718
1.518000,-1.4857,5.4239,-0.7321,5.671
1.526000,-0.8538,3.2301,-0.9646,3.477
1.528000,0.1196,1.1054,-1.8043,2.119
1.533000,0.9014,-0.4483,-1.6015,1.892
1.541000,1.0422,-1.1248,-1.4949,2.142
1.544000,1.2115,-1.4112,-0.9888,2.106
1.548000,1.4314,-1.6083,-0.8467,2.314
1.553000,1.3819,-1.8619,-0.8237,2.461
1.576000,1.0969,-2.0416,-0.6527,2.408
1.577000,0.7170,-2.3177,-0.3791,2.455
1.577000,0.3288,-2.2380,-0.1882,2.270
1.578000,0.0338,-2.0243,-0.0504,2.025
1.579000,-0.1495,-1.7037,0.1088,1.714
1.581000,-0.1078,-1.3508,0.4114,1.416
1.586000,-0.0017,-0.9971,0.5755,1.151
1.591000,0.1947,-0.6802,0.5603,0.903
1.596000,0.3825,-0.5167,0.4352,0.776
1.601000,0.5974,-0.4509,0.3650,0.833
1.606000,0.7683,-0.5325,0.3830,1.010
1.611000,1.0893,-0.7463,0.3596,1.369
1.616000,1.4425,-1.0054,0.3660,1.796
1.626000,1.6083,-1.2258,0.3114,2.046
1.628000,1.6746,-1.4813,0.3654,2.265
1.633000,1.5978,-1.9449,0.7077,2.615
1.635000,1.1176,-2.2585,0.9276,2.685
1.653000,0.6075,-2.5619,0.9900,2.813
1.655000,0.4360,-2.8846,1.0842,3.112
1.656000,0.4916,-3.0934,0.8903,3.256
1.657000,0.5298,-3.1840,0.7864,3.322
1.659000,0.5539,-3.1397,0.7168,3.268
1.664000,0.5136,-2.9895,0.7960,3.136
1.668000,0.4752,-2.7792,0.9332,2.970
1.674000,0.3561,-2.5711,0.8348,2.727
1.679000,0.4524,-2.4073,0.5416,2.509
1.684000,0.7930,-2.2813,0.3159,2.436
1.689000,1.1537,-2.1098,0.3455,2.429
1.694000,1.3890,-2.1212,0.4096,2.568
1.698000,1.2928,-2.2975,0.5674,2.697
1.703000,0.8263,-2.3059,0.8258,2.585
1.709000,0.5010,-2.5865,0.9909,2.815
1.713000,0.2018,-3.0664,1.1505,3.281
1.718000,0.0511,-3.5552,1.3012,3.786
1.729000,0.0058,-3.6041,1.3428,3.846
1.731000,0.0111,-2.9114,1.3884,3.225
1.734000,0.1473,-2.1111,1.3771,2.525
1.737000,0.4009,-1.3853,1.2245,1.892
1.758000,0.5240,-0.7548,0.8625,1.260
1.758000,0.8994,-0.2237,0.6340,1.123
1.758000,0.9141,0.1116,0.4798,1.038
1.759000,0.9896,0.4776,0.4024,1.170
1.761000,0.7914,0.9842,0.3851,1.320
1.767000,0.2061,1.6588,0.4303,1.726
1.771000,-0.5774,2.2886,0.5543,2.425
1.776000,-1.4124,2.7994,0.5633,3.186
1.781000,-2.0906,3.1393,0.6668,3.830
1.785000,-2.0720,3.2686,0.6777,3.929
1.790000,-1.9865,3.1098,0.2988,3.702
1.795000,-1.8913,2.7493,-0.0998,3.338
1.800000,-1.3195,2.1154,-0.3231,2.514
1.805000,-0.7440,1.5377,-0.5583,1.797
1.810000,-0.4594,1.0340,-0.6430,1.301
1.815000,-0.3638,0.6092,-0.7966,1.067
1.819000,-0.1793,0.3230,-0.8775,0.952
1.825000,-0.0002,0.2179,-0.8950,0.921
1.830000,0.2596,0.2550,-0.8489,0.924
1.835000,0.4465,0.3758,-1.0993,1.245
1.845000,0.5863,0.5358,-1.1074,1.363
1.846000,0.5855,0.7149,-1.0045,1.365
1.849000,0.4423,0.9669,-1.1034,1.532
1.857000,0.0237,1.2071,-1.1165,1.644
1.859000,-0.2473,1.4038,-0.9435,1.709
1.891000,-0.3698,1.5052,-0.7322,1.714
1.891000,-0.5870,1.4559,-0.5497,1.663
1.891000,-0.8868,1.3057,-0.4534,1.642
1.892000,-1.0008,1.1741,-0.3551,1.583
1.892000,-0.8310,1.0084,0.1107,1.311
1.892000,-0.8346,0.9231,-0.0797,1.247
1.893000,-0.8372,0.7463,-0.4669,1.215
1.900000,-0.0266,0.2540,-0.8014,0.841
1.902000,0.8799,-0.1082,-1.0619,1.383
1.917000,1.1908,-0.2247,-1.3082,1.783
1.918000,1.1468,-0.2072,-1.4092,1.829
1.918000,1.1759,-0.4234,-1.2711,1.783
1.922000,1.1852,-0.7576,-1.2375,1.874
1.931000,1.2962,-1.0919,-1.2729,2.120
1.932000,0.8088,-0.2577,-1.3562,1.600
1.936000,0.0508,-0.0568,-1.1464,1.149
1.948000,0.4798,-0.7775,-0.8147,1.224
1.949000,1.2408,-1.3179,-0.7982,1.978
1.951000,1.5944,-1.3692,-1.1275,2.385
2.004000,1.6347,-1.2739,-1.5965,2.616
2.007000,1.5550,-1.0858,-1.9637,2.730
2.007000,1.1668,-0.6981,-1.9264,2.358
2.009000,0.4183,-0.0791,-1.4980,1.557
2.010000,-0.5779,0.6182,-0.8057,1.168
2.010000,-1.3343,1.1748,-0.1845,1.787
2.011000,-1.5899,1.4631,0.1150,2.164
2.011000,-1.4987,1.6356,-0.0116,2.218
2.012000,-1.3311,1.7311,-0.2797,2.202
2.012000,-1.1398,1.7073,-0.4096,2.093
2.013000,-0.9108,1.5222,-0.4068,1.820
2.013000,-0.6966,1.2337,-0.4603,1.490
2.015000,-0.4717,0.8997,-0.5365,1.149
2.019000,-0.2395,0.6304,-0.7283,0.993
2.026000,-0.0983,0.5049,-0.9113,1.046
2.030000,0.0842,0.5310,-0.8991,1.048
2.035000,0.3169,0.6061,-0.8236,1.071
2.039000,0.4812,0.6801,-0.7712,1.135
2.044000,0.5874,0.7894,-0.6252,1.166
2.049000,0.6923,0.9217,-0.3305,1.199
2.054000,0.8269,1.1005,-0.0115,1.377
2.087000,0.8587,1.2268,0.1482,1.505
2.088000,0.8752,1.3526,0.0630,1.612
2.088000,0.8766,1.4493,-0.1402,1.700
2.088000,0.8005,1.5429,-0.4081,1.785
2.088000,0.6619,1.5599,-0.6954,1.832
2.089000,0.4922,1.6087,-0.8921,1.904
2.089000,0.2787,1.6534,-0.8953,1.901
2.093000,0.0836,1.6563,-0.7769,1.831
2.098000,0.0362,1.6381,-0.6512,1.763
2.102000,-0.1430,1.5420,-0.7142,1.705
2.107000,-0.2367,1.4255,-0.7843,1.644
2.111000,-0.3197,1.2263,-0.7728,1.484
2.116000,-0.3554,0.9493,-0.5907,1.173
2.121000,-0.2115,0.7202,-0.2141,0.781
2.126000,0.0074,0.4129,0.3239,0.525
2.131000,0.2181,0.0711,0.9779,1.004
2.135000,0.4153,-0.1941,1.6190,1.683
2.142000,0.4571,-0.3618,2.2501,2.324
2.183000,0.4413,-0.4383,2.7135,2.784
2.184000,0.4402,-0.6760,3.1075,3.211
2.185000,0.6387,-0.8208,3.3897,3.546
2.185000,0.6440,-1.0059,3.5149,3.712
2.186000,0.6698,-0.9431,3.4332,3.623
2.186000,0.6619,-0.6331,3.2835,3.409
2.187000,0.5886,-0.1644,3.2809,3.337
2.187000,0.4790,0.2092,3.3323,3.373
2.189000,0.4670,0.4499,3.3279,3.391
2.190000,0.5544,0.5616,3.1340,3.232
2.194000,0.7527,0.6579,2.8391,3.010
2.199000,0.9101,0.6881,2.5581,2.801
2.204000,1.0734,0.7230,2.2238,2.573
2.210000,1.1859,0.7557,1.9322,2.390
2.214000,1.2109,0.7797,1.6758,2.210
2.219000,1.3596,0.8194,1.4547,2.153
2.226000,1.4143,0.8980,1.1587,2.037
2.235000,1.4060,0.9380,0.8713,1.902
2.235000,1.3404,0.9160,0.5280,1.707
2.237000,0.9505,0.6651,0.0637,1.162
2.250000,0.5430,0.3814,-0.3203,0.737
2.251000,0.1672,0.1947,-0.5596,0.616
2.253000,-0.1899,0.1693,-0.5706,0.625
2.259000,-0.4985,0.3409,-0.4147,0.733
2.261000,-0.8189,0.6109,-0.3245,1.072
2.266000,-1.1360,0.8455,-0.4460,1.485
2.272000,-1.2673,0.9617,-0.7581,1.762
2.276000,-1.2080,0.9689,-1.1722,1.942
2.281000,-1.0588,0.8887,-1.5726,2.094
2.286000,-0.8800,0.7904,-1.8444,2.191
2.291000,-0.7450,0.7774,-1.9691,2.244
2.296000,-0.6253,0.7329,-1.9142,2.143
2.300000,-0.4840,0.6905,-1.9169,2.094
2.306000,-0.4332,0.6351,-1.9242,2.072
2.310000,-0.4634,0.5090,-1.9052,2.026
2.316000,-0.3754,0.3989,-1.8651,1.944
2.320000,-0.3176,0.3096,-1.8620,1.914
2.326000,-0.5524,0.2651,-1.7144,1.821
2.330000,-0.7643,0.2774,-1.6188,1.811
2.335000,-0.8917,0.2957,-1.5536,1.816
2.350000,-0.8617,0.2105,-1.6152,1.843
2.352000,-0.8175,0.0150,-1.7726,1.952
2.353000,-0.6975,-0.1013,-1.8847,2.012
2.356000,-0.6027,-0.1127,-1.8719,1.970
2.379000,-0.6632,-0.1108,-1.8050,1.926
2.379000,-0.8753,-0.1904,-1.5635,1.802
2.380000,-1.0976,-0.4547,-1.2877,1.752
2.380000,-1.0964,-0.6804,-0.9006,1.574
2.380000,-1.0091,-0.8564,-0.6453,1.472
2.384000,-0.9316,-0.9794,-0.4135,1.414
2.388000,-0.9095,-1.0746,-0.1849,1.420
2.393000,-0.8567,-1.1167,0.0696,1.409
2.398000,-0.7088,-1.0643,0.2674,1.306
2.402000,-0.7098,-1.0375,0.3489,1.305
2.408000,-0.8950,-1.0318,0.3459,1.409
2.412000,-1.1705,-1.1292,0.3591,1.666
2.418000,-1.4986,-1.2270,0.4460,1.987
2.423000,-1.7424,-1.2997,0.5489,2.242
2.428000,-1.9376,-1.3689,0.5669,2.439
2.433000,-2.0048,-1.4373,0.4974,2.516
2.437000,-1.9786,-1.5193,0.4573,2.536
2.459000,-1.8015,-1.5960,0.4564,2.450
2.460000,-1.4625,-1.5962,0.5288,2.229
2.460000,-1.1227,-1.5130,0.6463,1.992
2.461000,-0.8741,-1.3226,0.8258,1.788
2.462000,-0.7403,-1.0733,0.9314,1.602
2.466000,-0.5607,-0.8416,0.9584,1.393
2.470000,-0.3497,-0.5958,0.8662,1.108
2.476000,-0.1879,-0.4311,0.7573,0.891
2.481000,-0.0807,-0.3277,0.6201,0.706
2.485000,-0.0091,-0.3113,0.5170,0.604
2.490000,0.0652,-0.3781,0.3879,0.546
2.496000,0.1044,-0.5148,0.1414,0.544
2.500000,-0.0108,-0.7700,-0.1755,0.790
2.505000,-0.3624,-1.1801,-0.5281,1.343
2.513000,-0.7472,-1.3353,-0.9201,1.786
2.515000,-1.1101,-1.1873,-1.2713,2.064
2.520000,-1.4909,-0.9656,-1.4173,2.272
2.527000,-1.8555,-0.7468,-1.3013,2.386
2.529000,-2.0846,-0.8467,-1.0580,2.486
2.535000,-1.6049,-1.7146,-0.9267,2.525
2.555000,-1.4136,-2.1883,-1.0097,2.794
2.556000,-1.3972,-2.4096,-1.0363,2.972
2.556000,-1.2684,-2.5587,-1.0752,3.052
2.556000,-1.1830,-2.5147,-1.1185,2.996
2.559000,-1.0911,-2.2684,-1.0104,2.712
2.563000,-0.9860,-2.0326,-0.7980,2.396
2.568000,-0.9210,-1.8520,-0.5509,2.140
2.573000,-0.8522,-1.8281,-0.3509,2.047
2.577000,-0.6168,-1.8018,-0.0676,1.906
2.583000,-0.5781,-1.6816,0.2415,1.795
2.587000,-0.6326,-1.5558,0.4665,1.743
2.593000,-0.6078,-1.4672,0.5787,1.690
2.597000,-0.6053,-1.3970,0.7555,1.700
2.602000,-0.7201,-1.3262,1.0066,1.814
2.608000,-0.8620,-1.3612,1.2418,2.034
2.612000,-0.9706,-1.4189,1.4063,2.221
2.617000,-1.0589,-1.4961,1.6875,2.491
2.622000,-1.1022,-1.5323,2.0790,2.808
2.627000,-1.1508,-1.5054,2.3971,3.056
