time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006000,-0.6702,-0.0407,-2.1247,2.228
0.006000,-0.5045,0.0528,-2.3927,2.446
0.007000,-0.2560,0.1039,-2.2509,2.268
0.007000,0.0007,0.1570,-1.7858,1.793
0.008000,0.1337,0.2054,-1.1935,1.218
0.013000,0.1024,0.2810,-0.6917,0.754
0.019000,-0.0328,0.2702,-0.3974,0.482
0.023000,-0.2806,0.1969,-0.1864,0.390
0.035000,-0.5229,0.0947,0.2091,0.571
0.035000,-0.5765,-0.1398,0.8534,1.039
0.038000,-0.5642,-0.3411,1.5839,1.716
0.042000,-0.0869,-0.2381,2.0827,2.098
0.047000,-0.1119,-0.3793,2.5666,2.597
0.052000,-0.4711,-0.6748,3.3230,3.423
0.057000,-0.1212,-0.6881,3.3179,3.391
0.062000,0.4127,-0.5843,3.1333,3.214
0.066000,0.6301,-0.4273,2.4760,2.590
0.071000,0.7379,-0.3042,1.9009,2.062
0.077000,0.9598,-0.3300,1.5199,1.828
0.081000,1.1561,-0.6017,1.0752,1.690
0.086000,1.2811,-0.8217,0.9295,1.783
0.090000,1.1367,-1.0047,0.7815,1.707
0.095000,0.9667,-0.8722,0.8504,1.555
0.100000,0.5831,-0.7351,1.0998,1.446
0.105000,0.2328,-0.8531,1.4362,1.687
0.110000,-0.1575,-0.9243,1.9437,2.158
0.114000,-0.4438,-0.7918,2.3904,2.557
0.120000,-0.5423,-0.5667,2.3613,2.488
0.124000,-0.8356,-0.4801,2.4297,2.614
0.129000,-1.0452,-0.5834,2.8173,3.061
0.134000,-0.8676,-0.4877,2.9552,3.118
0.139000,-0.5757,-0.3832,2.7938,2.878
0.144000,-0.6949,-0.4536,2.2584,2.406
0.149000,-0.4710,-0.3969,1.4806,1.604
0.154000,-0.3164,-0.2630,0.6691,0.785
0.158000,-0.4328,-0.0940,0.0429,0.445
0.163000,-0.5001,-0.0302,-0.2741,0.571
0.168000,-0.6087,-0.0285,-0.3936,0.725
0.173000,-0.9069,0.0102,-0.3789,0.983
0.177000,-0.8633,0.1511,-0.3433,0.941
0.182000,-0.7659,0.1162,-0.2299,0.808
0.187000,-0.1854,-0.0955,-0.2448,0.322
0.192000,0.0811,-0.4411,-0.9372,1.039
0.197000,0.4080,-0.5239,-1.8701,1.985
0.201000,0.0793,-0.2609,-2.4457,2.461
0.207000,-0.8913,-0.0872,-2.5491,2.702
0.211000,-2.0953,-0.0479,-2.3172,3.124
0.216000,-2.6581,0.1738,-2.3983,3.584
0.222000,-2.9765,0.5446,-2.8708,4.171
0.226000,-2.8897,0.6637,-3.2353,4.388
0.231000,-2.6981,0.7788,-3.2505,4.296
0.238000,-2.4193,0.8904,-2.9048,3.884
0.241000,-1.1725,1.0698,-1.5636,2.228
0.245000,-0.6202,1.4018,0.3235,1.567
0.250000,0.5284,1.1341,0.6822,1.425
0.255000,2.2279,0.8570,0.9428,2.566
0.260000,2.6956,0.8172,1.3046,3.104
0.264000,2.1181,0.8163,1.7583,2.871
0.271000,1.8410,0.9234,2.3988,3.162
0.274000,1.4947,1.0873,2.9300,3.464
0.280000,1.1460,1.1656,2.9138,3.341
0.284000,0.7818,1.1919,2.4927,2.871
0.289000,0.7527,1.0904,2.1666,2.540
0.293000,1.0281,0.8134,1.8241,2.246
0.298000,1.1387,0.5615,1.3248,1.835
0.303000,1.3761,0.2578,0.5343,1.499
0.308000,1.5001,0.0847,-0.3138,1.535
0.313000,1.3982,-0.0651,-0.9350,1.683
0.318000,1.6147,-0.2765,-1.4636,2.197
0.322000,2.1170,-0.5426,-2.0819,3.018
0.327000,2.2107,-0.7075,-2.5843,3.474
0.332000,2.0638,-0.5150,-2.8735,3.575
0.338000,1.7411,-0.2275,-2.8880,3.380
0.343000,1.1152,-0.1464,-2.8839,3.096
0.347000,0.4173,-0.0290,-3.0054,3.034
0.351000,-0.4303,0.0293,-3.2832,3.311
0.356000,-1.1225,-0.0436,-3.5543,3.728
0.361000,-1.4750,0.0187,-3.6692,3.955
0.366000,-1.4699,0.0660,-3.8187,4.092
0.376000,-1.2447,0.0479,-3.8400,4.037
0.377000,-0.8370,0.0050,-3.6805,3.775
0.380000,-0.3672,0.0193,-3.4441,3.464
0.386000,-0.1433,0.0111,-3.1918,3.195
0.391000,-0.1450,0.0227,-3.2721,3.275
0.395000,-0.1858,0.1584,-3.6687,3.677
0.400000,-0.3947,0.0826,-3.9746,3.995
0.405000,-1.1741,-0.1725,-3.1275,3.345
0.410000,-2.1404,-0.6201,-1.2088,2.535
0.414000,-3.0218,-0.8615,1.0063,3.299
0.420000,-5.0747,-1.1298,2.6875,5.852
0.424000,-7.7732,-1.5142,4.9907,9.361
0.429000,-10.2401,-1.1867,7.1008,12.518
0.434000,-11.4056,-0.7489,6.9771,13.391
0.439000,-11.2638,-0.6784,5.7973,12.686
0.444000,-9.5667,-0.8705,3.9213,10.376
0.449000,-6.7460,-1.2184,2.0812,7.164
0.456000,-3.4719,-1.7300,1.2022,4.061
0.458000,0.0011,-1.3654,0.4080,1.425
0.463000,2.2748,-0.9837,-0.6617,2.565
0.467000,3.3404,-0.8170,-1.7261,3.848
0.473000,3.5480,-0.5606,-2.3932,4.316
0.477000,3.1899,-0.4958,-2.4364,4.044
0.483000,3.0897,-0.4261,-1.9338,3.670
0.487000,2.8123,-0.3092,-1.4717,3.189
0.493000,2.3629,-0.1424,-1.2283,2.667
0.502000,2.0574,0.1067,-0.8388,2.224
0.503000,1.4845,0.7474,-0.4524,1.722
0.508000,0.8739,1.5838,-0.1931,1.819
0.512000,0.6787,1.9847,-0.4103,2.137
0.517000,0.6629,2.0468,-0.6673,2.253
0.522000,0.1147,1.5439,-0.4942,1.625
0.526000,-0.0245,1.1444,-0.3528,1.198
0.531000,0.0135,1.1695,0.3091,1.210
0.543000,-0.4372,1.1257,0.6317,1.363
0.544000,-0.5990,0.7152,0.2762,0.973
0.550000,-0.0994,0.4910,0.5859,0.771
0.561000,0.3984,0.0371,0.4697,0.617
0.562000,0.9523,-0.1507,0.0260,0.965
0.562000,1.5711,-0.3155,-0.1164,1.607
0.565000,2.1182,-0.3693,-0.0106,2.150
0.569000,2.0574,-0.1704,-0.3182,2.089
0.574000,1.7838,0.0938,-0.9462,2.021
0.579000,1.6769,0.5578,-1.7715,2.502
0.584000,2.0501,0.3601,-2.0060,2.891
0.589000,2.3208,-0.2166,-1.2325,2.637
0.593000,2.0576,-0.5042,-0.1831,2.126
0.599000,1.5772,-0.3247,0.2761,1.634
0.603000,1.0579,-0.1058,0.3802,1.129
0.608000,0.9439,-0.0880,0.4735,1.060
0.613000,0.8569,-0.1848,0.5467,1.033
0.617000,0.5980,-0.2265,0.5226,0.826
0.623000,0.2524,-0.2248,0.4485,0.562
0.627000,-0.0849,-0.1620,0.2232,0.289
0.632000,-0.2162,-0.0306,-0.0327,0.221
0.639000,-0.2972,0.0690,-0.0751,0.314
0.642000,-0.5120,0.1678,0.0335,0.540
0.647000,-0.6932,0.2589,0.2193,0.772
0.652000,-0.6476,0.3875,0.2795,0.805
0.659000,-0.5886,0.5278,0.2579,0.832
0.661000,-0.4616,0.6823,0.0747,0.827
0.666000,-0.3363,0.8060,-0.0241,0.874
0.672000,-0.2026,0.7818,-0.0271,0.808
0.676000,0.0738,0.6642,-0.0050,0.668
0.681000,0.2285,0.5746,-0.0361,0.619
0.687000,0.3717,0.6137,-0.1351,0.730
0.691000,0.5938,0.6649,-0.1008,0.897
0.695000,0.6651,0.6281,0.0121,0.915
0.700000,0.6142,0.4844,0.2088,0.810
0.706000,0.5486,0.4013,0.3223,0.752
0.710000,0.5710,0.3642,0.3289,0.753
0.715000,0.6866,0.3588,0.3997,0.872
0.722000,0.6760,0.4086,0.4309,0.900
0.725000,0.5943,0.4344,0.4317,0.853
0.729000,0.5133,0.4720,0.2069,0.727
0.734000,0.4780,0.4882,-0.0088,0.683
0.740000,0.3903,0.5091,-0.0930,0.648
0.743000,0.2695,0.4270,-0.0411,0.507
0.748000,0.1659,0.3754,0.0102,0.411
0.757000,0.0607,0.3518,0.0581,0.362
0.758000,-0.0366,0.3298,-0.0336,0.333
0.766000,-0.1978,0.2666,0.0176,0.332
0.769000,-0.4161,0.2248,-0.0412,0.475
0.778000,-0.5916,0.1428,-0.1922,0.638
0.780000,-0.6291,0.0283,-0.2289,0.670
0.783000,-0.7329,-0.0037,-0.2384,0.771
0.787000,-0.7861,0.0134,-0.3889,0.877
0.793000,-0.7673,0.0129,-0.5708,0.956
0.797000,-0.7645,0.0285,-0.5750,0.957
0.802000,-0.7035,0.0387,-0.6220,0.940
0.808000,-0.6607,0.0577,-0.5657,0.872
0.813000,-0.2538,-0.1247,-0.4208,0.507
0.817000,0.1463,-0.0624,-0.0069,0.159
0.822000,-0.2989,0.1739,0.0278,0.347
0.827000,-0.1087,0.1574,-0.1862,0.267
0.831000,0.2776,0.1443,-0.2146,0.379
0.839000,0.5971,0.0337,-0.2780,0.659
0.840000,0.6970,-0.0930,-0.2068,0.733
0.847000,0.6009,-0.1475,-0.0353,0.620
0.851000,0.2897,-0.0652,0.0673,0.304
0.864000,-0.0795,-0.0084,0.0862,0.118
0.864000,-0.2198,-0.3019,0.0627,0.379
0.865000,-0.6710,-0.5174,-0.0655,0.850
0.870000,-1.2939,-0.6366,-0.3651,1.487
0.876000,-1.7947,-0.5479,-0.6228,1.977
0.879000,-1.4687,-0.7175,-0.2055,1.647
0.884000,-1.2399,-0.6608,-0.0548,1.406
0.890000,-0.8451,-0.5936,0.1113,1.039
0.894000,-0.6383,-0.4782,0.3423,0.868
0.898000,-0.4969,-0.3167,0.4428,0.737
0.903000,-0.1167,-0.2574,0.2326,0.366
0.908000,0.6299,-0.2909,0.0399,0.695
0.912000,0.5937,0.2177,-0.3640,0.730
0.918000,0.4863,0.6864,-0.7438,1.123
0.922000,0.7167,0.9138,-1.1841,1.658
0.928000,0.9307,0.9893,-1.2428,1.841
0.933000,0.9627,0.9204,-1.2044,1.796
0.937000,0.9007,0.6856,-1.0190,1.523
0.942000,0.8301,0.4929,-0.7646,1.232
0.947000,0.8390,0.3107,-0.4184,0.988
0.951000,0.9438,0.0766,0.0619,0.949
0.962000,0.9606,-0.1722,0.5809,1.136
0.963000,0.7915,-0.4318,0.8077,1.210
0.968000,0.9552,-0.8122,0.8964,1.541
0.972000,0.6985,-0.8390,0.7601,1.330
0.977000,-0.0783,-0.6077,0.4009,0.732
0.982000,-0.7130,-0.2672,0.1405,0.774
0.985000,-0.9073,0.0727,-0.2367,0.940
0.990000,-0.7213,0.3366,-0.6037,0.999
0.995000,-0.7148,0.5635,-1.0510,1.390
1.000000,-0.7893,0.6745,-1.3592,1.710
1.005000,-1.0550,0.7940,-1.4625,1.970
1.010000,-1.2493,0.7361,-1.4089,2.022
1.017000,-1.4776,0.5239,-0.9625,1.840
1.021000,-1.2043,0.2301,-0.2105,1.244
1.025000,-0.7551,-0.0176,0.2310,0.790
1.029000,-0.5030,-0.1251,0.4207,0.668
1.034000,-0.4186,-0.1314,0.6640,0.796
1.040000,-0.3583,-0.1441,0.8960,0.976
1.044000,-0.1142,-0.2108,1.1262,1.151
1.049000,0.1318,-0.2645,1.2235,1.259
1.061000,0.2818,-0.2098,1.0378,1.096
1.062000,0.3812,-0.2304,0.7315,0.856
1.063000,0.8128,-0.3070,0.5871,1.049
1.067000,0.6371,-0.0189,0.1901,0.665
1.072000,0.3045,0.1011,-0.2179,0.388
1.078000,-0.0154,0.0799,-0.5227,0.529
1.082000,-0.2812,-0.2260,-0.9329,1.000
1.087000,-0.6601,-0.0479,-0.6746,0.945
1.094000,-0.6370,0.0508,-0.0642,0.642
1.097000,-0.4377,0.0279,0.4361,0.619
1.101000,-0.2127,0.1538,0.3878,0.468
1.107000,0.1218,0.2157,0.3229,0.407
1.112000,0.2647,0.1562,0.5844,0.660
1.116000,0.2998,0.0945,0.7738,0.835
1.122000,0.3590,0.0352,0.6714,0.762
1.127000,0.4684,0.0116,0.3771,0.601
1.131000,0.6498,0.0664,0.1530,0.671
1.141000,0.8696,0.1086,0.1142,0.884
1.142000,0.8577,0.1211,0.1820,0.885
1.149000,0.7385,0.1137,0.2547,0.789
1.150000,0.4975,0.1394,0.3144,0.605
1.162000,0.2493,0.2606,0.0613,0.366
1.163000,0.0133,0.4318,-0.3377,0.548
1.165000,-0.2941,0.6026,-0.6216,0.914
1.170000,-0.4551,0.7138,-0.8624,1.208
1.174000,-0.5010,0.6321,-0.8841,1.197
1.180000,-0.4343,0.5392,-0.6499,0.950
1.184000,-0.4444,0.4444,-0.1816,0.654
1.188000,-0.4141,0.2876,0.2746,0.574
1.193000,-0.3508,0.2935,0.4999,0.678
1.199000,-0.0321,0.1224,0.7086,0.720
1.204000,0.1283,0.1350,0.8433,0.864
1.209000,0.1740,0.1158,0.6948,0.726
1.214000,0.2294,-0.0332,0.4436,0.500
1.218000,0.2088,-0.1850,0.1382,0.311
1.225000,0.0906,-0.2774,-0.1078,0.311
1.228000,-0.0389,-0.2405,-0.2568,0.354
1.233000,0.0112,-0.2366,-0.1251,0.268
1.238000,0.0829,-0.3513,-0.0050,0.361
1.242000,0.2192,-0.4959,0.1011,0.552
1.247000,0.2741,-0.5845,0.1394,0.660
1.251000,0.2213,-0.5528,0.0852,0.602
1.258000,0.2307,-0.4634,-0.0480,0.520
1.262000,0.2997,-0.2902,-0.2147,0.469
1.267000,0.3545,-0.0265,-0.3297,0.485
1.282000,0.4476,0.2199,-0.3742,0.623
1.283000,0.6650,0.2768,-0.2494,0.762
1.283000,0.8226,0.3062,-0.0616,0.880
1.286000,0.8847,0.2575,0.0947,0.926
1.291000,0.7846,0.1803,0.2294,0.837
1.297000,0.6397,0.1675,0.1164,0.671
1.300000,0.4357,0.1062,0.2346,0.506
1.305000,-0.0208,0.1758,0.2316,0.291
1.309000,-0.5097,0.1763,0.1977,0.574
1.315000,-0.9645,0.3100,0.1105,1.019
1.320000,-1.2850,0.4960,0.1282,1.383
1.324000,-1.3977,0.5300,0.0959,1.498
1.330000,-1.3723,0.4201,-0.0443,1.436
1.335000,-1.2209,0.2817,-0.0884,1.256
1.339000,-1.0130,0.1099,-0.0707,1.021
1.344000,-0.8632,-0.1052,-0.1033,0.876
1.350000,-0.6614,-0.2972,-0.0521,0.727
1.366000,-0.3644,-0.4475,0.0615,0.580
1.367000,-0.2160,-0.5404,0.3695,0.689
1.367000,-0.2109,-0.5618,0.4978,0.780
1.367000,-0.1722,-0.5503,0.5953,0.829
1.374000,-0.0689,-0.4556,0.3774,0.596
1.382000,0.1971,-0.2489,0.1015,0.333
1.383000,0.4556,-0.0496,0.1189,0.473
1.388000,0.6018,0.0581,0.0016,0.605
1.393000,0.7099,0.1053,-0.1775,0.739
1.397000,0.9329,0.1040,-0.1729,0.955
1.402000,1.0461,0.1216,-0.0078,1.053
1.406000,1.3482,0.1319,0.2378,1.375
1.412000,1.6621,0.0867,0.4768,1.731
1.416000,1.8780,0.0307,0.5840,1.967
1.422000,1.9747,-0.0439,0.6568,2.082
1.425000,1.8186,-0.1352,0.6561,1.938
1.430000,1.4459,-0.1758,0.5174,1.546
1.435000,1.1768,-0.0271,0.3331,1.223
1.441000,0.8848,0.1678,0.0651,0.903
1.445000,0.6895,0.3321,-0.1282,0.776
1.450000,0.4688,0.3826,-0.2127,0.641
1.455000,0.2130,0.3506,-0.1244,0.429
1.461000,0.0008,0.3143,0.0221,0.315
1.465000,0.0325,0.2355,0.2640,0.355
1.473000,0.1000,0.1837,0.4947,0.537
1.475000,0.1172,0.2850,0.5951,0.670
1.479000,0.1178,0.4556,0.5850,0.751
1.483000,0.0872,0.5713,0.5265,0.782
1.489000,0.0372,0.6286,0.4576,0.778
1.493000,-0.0205,0.5801,0.4382,0.727
1.499000,0.1697,0.6035,0.7399,0.970
1.505000,0.5096,0.5809,1.3077,1.519
1.508000,0.4881,0.4733,1.6097,1.747
1.513000,0.6314,0.3471,1.5110,1.674
1.518000,0.6548,0.3074,1.4612,1.630
1.522000,0.6807,0.2772,1.4498,1.625
1.527000,0.7355,0.2178,1.2983,1.508
1.532000,0.6901,0.1360,1.0909,1.298
1.538000,0.5996,0.0392,0.8681,1.056
1.543000,0.4428,-0.0276,0.6006,0.747
1.546000,0.2196,-0.0428,0.4266,0.482
1.551000,-0.0673,-0.0852,0.2789,0.299
1.556000,-0.2106,-0.0149,0.2382,0.318
1.561000,-0.1863,0.0843,0.3415,0.398
1.566000,-0.1454,0.1719,0.6437,0.682
1.571000,-0.1735,0.2925,0.8575,0.923
1.577000,-0.3138,0.3051,1.1160,1.199
1.580000,-0.4082,0.1812,1.5619,1.624
1.586000,-0.4334,0.0581,1.6071,1.666
1.590000,-0.3398,-0.1065,1.5190,1.560
1.595000,-0.1300,-0.1731,1.5889,1.604
1.599000,-0.1265,-0.1714,1.5889,1.603
1.606000,-0.1947,-0.1386,1.4649,1.484
1.609000,-0.3054,-0.0040,1.2352,1.272
1.614000,-0.6258,0.1610,0.9632,1.160
1.620000,-0.8693,0.1659,0.7345,1.150
1.624000,-0.1544,0.9820,0.7681,1.256
1.629000,-0.1738,1.0822,0.4902,1.201
1.633000,-1.3496,0.2674,-0.5342,1.476
1.638000,-2.2895,-0.2381,-0.8507,2.454
1.643000,-2.4026,-0.4608,-0.6384,2.528
1.648000,-2.0006,-0.5703,-0.2409,2.094
1.654000,-1.7588,-0.6526,0.1611,1.883
1.658000,-1.6110,-0.6296,0.4863,1.797
1.663000,-1.4444,-0.5123,0.7060,1.687
1.668000,-1.2014,-0.4811,0.9629,1.613
1.672000,-0.9416,-0.5701,1.1922,1.623
1.677000,-0.7031,-0.6673,1.2519,1.583
1.682000,-0.6433,-0.6317,1.0970,1.420
1.687000,-0.7305,-0.5259,0.8378,1.230
1.691000,-0.7376,-0.3860,0.5641,1.006
1.696000,-0.6406,-0.2839,0.4346,0.825
1.702000,-0.5594,-0.1886,0.4503,0.742
1.706000,-0.5537,-0.1595,0.5819,0.819
1.711000,-0.6069,-0.2082,0.8283,1.048
1.716000,-0.7145,-0.2453,0.9433,1.209
1.721000,-0.9560,-0.2698,0.9370,1.366
1.725000,-1.1428,-0.2164,0.8129,1.419
1.730000,-1.1608,-0.0917,0.4173,1.237
1.735000,-1.0867,0.1334,0.0717,1.097
1.740000,-0.9997,0.3708,-0.0575,1.068
1.745000,-0.8423,0.5129,-0.1360,0.996
1.749000,-0.6482,0.5408,-0.1036,0.851
1.755000,-0.4386,0.5496,-0.0423,0.704
1.760000,-0.2420,0.5555,0.0867,0.612
1.764000,-0.0701,0.5341,0.2377,0.589
1.771000,0.0894,0.5249,0.3658,0.646
1.774000,0.2225,0.5274,0.5039,0.763
1.779000,0.3463,0.5383,0.6148,0.887
1.784000,0.4153,0.5021,0.6847,0.945
1.788000,0.3915,0.4803,0.7431,0.968
1.793000,0.3158,0.4275,0.7372,0.909
1.798000,0.2310,0.3268,0.7011,0.807
1.805000,0.0847,0.2263,0.5727,0.622
1.809000,-0.1211,0.0953,0.4046,0.433
1.812000,-0.3958,-0.0057,0.2271,0.456
1.817000,-0.7110,-0.1093,0.0325,0.720
1.822000,-1.0260,-0.1505,-0.1539,1.048
1.827000,-1.2576,-0.1737,-0.3209,1.309
1.832000,-1.3843,-0.2982,-0.4063,1.473
1.837000,-1.3947,-0.2967,-0.4761,1.503
1.842000,-1.3128,-0.2317,-0.4801,1.417
1.847000,-1.4855,-0.3300,-0.5110,1.605
1.852000,-1.5157,-0.3834,-0.8412,1.775
1.856000,-1.5470,-0.4996,-0.6557,1.753
1.861000,-1.5936,-0.5975,-0.8013,1.881
1.865000,-1.6598,-0.7180,-1.0513,2.092
1.871000,-1.6835,-0.8705,-1.2296,2.259
1.877000,-0.8569,-0.6366,-1.1644,1.580
1.881000,-1.4081,-0.7654,-0.9560,1.866
1.885000,-2.8205,-2.0204,-1.3102,3.709
1.890000,-2.4388,-1.9958,-1.4222,3.457
1.895000,-1.4911,-1.2784,-1.0788,2.241
1.899000,-1.3249,-1.1333,-1.5074,2.305
1.905000,-1.3226,-1.3407,-1.7524,2.572
1.909000,-1.2371,-1.5890,-1.4601,2.487
1.914000,-1.0917,-1.7191,-1.2622,2.396
1.919000,-1.0537,-1.6878,-1.4589,2.467
1.924000,-1.1255,-1.6208,-1.6611,2.579
1.928000,-1.2426,-1.5563,-1.6747,2.602
1.933000,-1.3291,-1.4600,-1.5986,2.540
1.938000,-1.3757,-1.2908,-1.6409,2.500
1.943000,-1.3853,-1.0473,-1.7135,2.440
1.948000,-1.3438,-0.8866,-1.6423,2.300
1.954000,-1.2899,-0.6576,-1.4290,2.034
1.958000,-1.1085,-0.5035,-1.0584,1.613
1.962000,-0.8002,-0.3643,-0.5197,1.021
1.967000,-0.3728,-0.1899,0.0312,0.420
1.972000,0.0151,0.0455,0.5209,0.523
1.978000,0.2562,0.2838,0.9767,1.049
1.982000,0.4193,0.5652,1.4050,1.571
1.987000,0.4497,0.8393,1.7248,1.970
1.992000,0.3972,1.0968,1.8632,2.198
1.996000,0.2882,1.2660,1.8368,2.249
2.001000,0.2275,1.3595,1.7533,2.230
2.006000,0.2057,1.4063,1.6237,2.158
2.011000,0.2108,1.4524,1.4641,2.073
2.015000,0.2073,1.5411,1.3472,2.057
2.021000,0.3813,1.6989,1.3113,2.180
2.025000,0.6872,1.9157,1.2944,2.412
2.030000,0.9604,2.1619,1.2755,2.688
2.035000,1.0793,2.3773,1.2560,2.897
2.040000,1.1478,2.5657,1.2569,3.079
2.045000,1.1856,2.6762,1.3394,3.219
2.051000,1.1812,2.7533,1.4533,3.330
2.054000,1.2066,2.7514,1.5865,3.398
2.059000,1.1995,2.7203,1.7325,3.441
2.064000,1.1956,2.6837,1.8729,3.484
2.069000,1.1776,2.6468,1.8966,3.463
2.074000,1.0975,2.6312,1.8233,3.384
2.082000,0.9839,2.6254,1.6364,3.246
2.084000,0.8366,2.6252,1.4096,3.095
2.088000,0.6917,2.6408,1.1180,2.950
2.093000,0.6688,2.7254,0.8419,2.930
2.099000,0.6912,2.8029,0.6330,2.955
2.103000,0.7232,2.9116,0.6056,3.061
2.110000,0.7578,2.9701,0.7471,3.155
2.112000,0.8071,2.9616,0.9594,3.216
2.117000,0.8924,2.9696,1.1996,3.325
2.122000,0.9160,2.9743,1.4275,3.424
2.127000,0.9282,3.0258,1.6026,3.548
2.132000,0.8883,3.0543,1.7538,3.632
2.137000,0.8442,3.0817,1.8409,3.688
2.141000,0.8384,3.0529,1.9339,3.710
2.147000,0.7940,3.0044,1.9931,3.692
2.151000,0.6199,2.9556,2.0217,3.634
2.156000,0.4136,2.8663,1.9891,3.513
2.161000,0.1155,2.7964,1.9193,3.394
2.166000,-0.2052,2.6965,1.8238,3.262
2.171000,-0.5006,2.5545,1.6215,3.067
2.176000,-0.7015,2.4189,1.3405,2.853
2.181000,-0.8462,2.2946,1.0806,2.674
2.185000,-0.9275,2.1461,0.8891,2.501
2.190000,-0.9119,1.9953,0.7032,2.304
2.195000,-0.8904,1.8829,0.5724,2.160
2.200000,-0.8056,1.7636,0.4942,2.001
2.204000,-0.6908,1.6803,0.5566,1.900
2.209000,-0.5436,1.6088,0.7167,1.843
2.214000,-0.4309,1.5511,0.8524,1.822
2.219000,-0.3763,1.4710,1.0192,1.829
2.224000,-0.3462,1.3872,1.1000,1.804
2.228000,-0.3311,1.3020,1.1624,1.776
2.233000,-0.3642,1.2341,1.1559,1.730
2.238000,-0.3882,1.1645,1.1097,1.655
2.243000,-0.4338,1.1052,1.0015,1.553
2.248000,-0.5037,1.0683,0.8866,1.477
2.254000,-0.6502,1.0614,0.7780,1.468
2.262000,-0.8089,0.9798,0.7468,1.474
2.263000,-0.8744,0.9098,0.7928,1.490
2.267000,-0.8857,0.8109,0.8763,1.487
2.272000,-0.8523,0.7140,1.0284,1.514
2.277000,-0.8509,0.5856,1.1521,1.547
2.282000,-0.8456,0.4614,1.2141,1.550
2.287000,-0.9059,0.3343,1.2200,1.556
2.292000,-1.0290,0.2397,1.1645,1.572
2.297000,-1.1025,0.1803,1.0499,1.533
2.301000,-1.1593,0.0767,0.9703,1.514
2.306000,-1.1947,-0.0468,0.9138,1.505
2.312000,-1.2419,-0.1885,0.9110,1.552
2.316000,-1.2508,-0.3625,0.9001,1.583
2.321000,-1.2951,-0.5097,0.8708,1.642
2.325000,-1.3414,-0.6824,0.8401,1.724
2.330000,-1.3584,-0.7664,0.8125,1.759
2.335000,-1.4275,-0.8307,0.8546,1.860
2.340000,-1.4670,-0.8756,0.9633,1.961
2.345000,-1.4273,-1.0012,0.9840,2.002
2.349000,-1.3657,-1.2221,0.9293,2.055
2.354000,-1.2804,-1.4108,0.9149,2.114
2.360000,-1.3602,-1.4312,0.8449,2.148
2.364000,-1.5048,-1.3874,0.6547,2.149
2.369000,-1.6092,-1.3774,0.5568,2.190
2.374000,-1.6902,-1.2928,0.5173,2.190
2.380000,-1.7332,-1.2056,0.6121,2.198
2.384000,-1.6263,-1.1225,0.8030,2.133
2.389000,-1.4433,-1.1160,1.0918,2.126
2.394000,-1.2629,-1.0143,1.3716,2.123
2.399000,-1.1211,-1.1293,1.4671,2.164
2.403000,-0.8031,-1.4559,1.4474,2.204
2.408000,-0.6052,-1.7535,1.3276,2.281
2.412000,-0.5895,-1.8304,1.1093,2.220
2.417000,-0.5545,-1.8284,0.7707,2.060
2.422000,-0.5458,-1.8042,0.4233,1.932
2.427000,-0.5653,-1.7898,0.2026,1.888
2.432000,-0.6393,-1.8181,0.0794,1.929
2.438000,-0.6644,-1.8185,0.0457,1.937
2.442000,-0.6194,-1.8120,0.0866,1.917
2.446000,-0.5730,-1.7876,0.1225,1.881
2.451000,-0.4991,-1.7526,0.2058,1.834
2.456000,-0.3709,-1.6172,0.1614,1.667
2.461000,-0.1888,-1.5463,0.0474,1.558
2.466000,0.0182,-1.6287,-0.1102,1.633
2.471000,0.2642,-1.7442,-0.1961,1.775
2.475000,0.4201,-1.7692,-0.3421,1.850
2.480000,0.5339,-1.6870,-0.5195,1.844
2.485000,0.6606,-1.6176,-0.6516,1.865
2.490000,0.6974,-1.5296,-0.7029,1.822
2.495000,0.6470,-1.4043,-0.6334,1.671
2.499000,0.5622,-1.2724,-0.5874,1.510
2.505000,0.3856,-1.0745,-0.5244,1.256
2.509000,0.1602,-0.9934,-0.4757,1.113
2.515000,0.1487,-0.9904,-0.4194,1.086
2.519000,0.1619,-0.9742,-0.4243,1.075
2.524000,0.1803,-0.8828,-0.5398,1.050
2.528000,0.2230,-0.7111,-0.6293,0.975
2.533000,0.3066,-0.3488,-0.8239,0.946
2.539000,0.5575,-0.2881,-0.9832,1.166
2.543000,0.6747,-0.3451,-0.8297,1.124
2.548000,0.7132,-0.4319,-0.6260,1.043
2.553000,0.8832,-0.4508,-0.5314,1.125
2.558000,1.0055,-0.4688,-0.5032,1.218
2.562000,1.0658,-0.4958,-0.4235,1.249
2.567000,0.9326,-0.4554,-0.4097,1.116
2.572000,0.5799,-0.3809,-0.4809,0.844
2.577000,0.3044,-0.2641,-0.7027,0.810
2.582000,0.1130,-0.2236,-0.8869,0.922
2.587000,0.0939,-0.1772,-0.9497,0.971
2.592000,0.2201,-0.0769,-1.0019,1.029
2.596000,0.3405,0.0297,-1.0645,1.118
2.601000,0.3621,0.1138,-1.0134,1.082
2.606000,0.4067,0.1850,-0.9895,1.086
2.611000,0.4435,0.2477,-0.9475,1.075
2.615000,0.4558,0.2970,-0.8997,1.051
2.620000,0.5465,0.2942,-0.7097,0.943
2.625000,0.6200,0.2342,-0.6288,0.914
2.630000,0.7148,0.1237,-0.4918,0.876
2.635000,0.8641,-0.0519,-0.4420,0.972
2.641000,0.9963,-0.1950,-0.5000,1.132
