time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005000,-0.5706,0.6764,-1.7408,1.953
0.006000,-0.3118,0.4523,-1.3959,1.500
0.006000,-0.0212,0.2179,-0.8963,0.923
0.006000,0.2350,-0.0347,-0.2817,0.368
0.006000,0.4046,-0.2712,0.2072,0.529
0.009000,0.5457,-0.4323,0.6104,0.926
0.016000,0.7062,-0.5550,0.7668,1.181
0.019000,0.8047,-0.6156,0.6581,1.208
0.025000,0.8432,-0.5887,0.5500,1.166
0.029000,0.7213,-0.4529,0.5625,1.021
0.034000,0.4839,-0.2591,0.7008,0.890
0.038000,0.2479,-0.1196,0.7601,0.808
0.043000,0.0170,-0.0398,0.7826,0.784
0.049000,-0.1599,0.0853,0.7249,0.747
0.053000,-0.2981,0.1329,0.7030,0.775
0.059000,-0.4052,0.1787,0.8103,0.923
0.063000,-0.5916,0.1268,0.7914,0.996
0.068000,-0.7544,0.0328,0.5845,0.955
0.073000,-0.8694,-0.0619,0.3952,0.957
0.078000,-0.9626,-0.0842,0.2449,0.997
0.083000,-1.0717,-0.1097,0.1501,1.088
0.087000,-1.0506,-0.1876,0.0411,1.068
0.092000,-1.0116,-0.2379,-0.0652,1.041
0.096000,-0.9668,-0.2840,-0.1227,1.015
0.107000,-0.8895,-0.3802,-0.1441,0.978
0.107000,-0.7001,-0.4475,-0.0348,0.832
0.111000,-0.4576,-0.4697,0.1386,0.670
0.116000,-0.1880,-0.5096,0.3369,0.639
0.122000,0.0421,-0.5083,0.4564,0.684
0.126000,0.1921,-0.4783,0.6234,0.809
0.130000,0.2617,-0.4872,0.6805,0.877
0.135000,0.3154,-0.4179,0.6735,0.853
0.140000,0.4557,-0.3189,0.6554,0.860
0.145000,0.6128,-0.1881,0.5763,0.862
0.150000,0.7387,-0.1049,0.4200,0.856
0.155000,0.8551,-0.0331,0.1814,0.875
0.159000,0.9622,-0.0204,-0.0559,0.964
0.167000,1.1319,-0.0470,-0.3018,1.172
0.169000,1.3617,-0.1199,-0.2858,1.397
0.174000,1.3335,-0.2198,-0.3497,1.396
0.179000,1.1556,-0.2532,-0.2599,1.211
0.187000,0.7853,-0.1840,-0.1603,0.822
0.188000,0.3570,-0.0673,0.0565,0.368
0.194000,-0.2372,0.1019,0.1757,0.312
0.198000,-0.6698,0.2781,0.3342,0.799
0.204000,-0.8248,0.4016,0.4880,1.039
0.208000,-0.7636,0.4457,0.5987,1.068
0.213000,-0.6953,0.5005,0.4959,0.990
0.217000,-0.5960,0.5274,0.1530,0.810
0.223000,-0.1923,0.4810,-0.0082,0.518
0.227000,0.2645,0.3968,-0.0886,0.485
0.232000,0.6028,0.2438,-0.1393,0.665
0.237000,0.8139,0.1013,-0.2502,0.858
0.242000,0.9613,-0.0248,-0.4083,1.045
0.246000,0.8473,0.0123,-0.6911,1.094
0.252000,0.5164,0.1068,-0.6048,0.802
0.256000,-0.1195,0.2265,-0.2069,0.329
0.261000,-0.7497,0.2698,0.1829,0.817
0.267000,-1.0593,0.3117,0.3631,1.162
0.271000,-0.9847,0.3544,0.2150,1.068
0.276000,-0.5928,0.2988,-0.0110,0.664
0.288000,-0.1422,0.1765,-0.0431,0.231
0.288000,0.1537,0.0429,0.0734,0.176
0.290000,0.3703,-0.0558,0.2348,0.442
0.296000,0.5189,-0.0705,0.3085,0.608
0.300000,0.6013,-0.0426,0.1971,0.634
0.305000,0.5751,-0.0339,0.0940,0.584
0.310000,0.4285,-0.0342,0.0301,0.431
0.314000,0.2431,-0.0453,0.0461,0.252
0.319000,-0.0096,-0.0733,0.0560,0.093
0.325000,-0.4254,-0.1246,0.0965,0.454
0.329000,-0.8874,-0.1627,0.0442,0.903
0.334000,-1.1880,-0.1420,0.0434,1.197
0.339000,-1.2038,-0.1038,0.0711,1.210
0.344000,-1.0265,-0.1109,0.0419,1.033
0.348000,-0.6827,-0.1572,-0.0156,0.701
0.353000,-0.4404,-0.2724,-0.0703,0.523
0.358000,-0.2727,-0.4469,-0.0708,0.528
0.362000,-0.1045,-0.6567,0.0365,0.666
0.367000,0.0367,-0.7670,0.0822,0.772
0.372000,0.2530,-0.7988,0.1996,0.861
0.377000,0.3738,-0.8040,0.3001,0.936
0.384000,0.3508,-0.6988,0.4300,0.892
0.387000,0.2939,-0.6001,0.5493,0.865
0.392000,-0.0680,-0.4867,0.4831,0.689
0.397000,-0.5659,-0.3636,0.3030,0.738
0.406000,-0.8733,-0.3314,0.1783,0.951
0.407000,-0.8215,-0.3853,0.0172,0.908
0.411000,-0.4449,-0.4445,-0.0240,0.629
0.416000,-0.0688,-0.5066,0.0950,0.520
0.421000,0.1896,-0.6621,0.3337,0.765
0.425000,0.2903,-0.7948,0.4796,0.973
0.430000,0.3962,-0.9103,0.6520,1.188
0.435000,0.8021,-0.9527,1.2013,1.730
0.440000,0.6661,-0.9429,1.2942,1.734
0.445000,0.4128,-0.8613,1.3097,1.621
0.450000,-0.0704,-0.8047,1.1827,1.432
0.454000,-0.5658,-0.6987,0.8378,1.229
0.459000,-0.7648,-0.6133,0.3436,1.039
0.467000,-0.5472,-0.5171,0.1613,0.770
0.469000,-0.6430,-0.4335,-0.4141,0.879
0.474000,-0.5750,-0.3075,-0.7075,0.962
0.479000,-0.6013,-0.2617,-0.7823,1.021
0.503000,-0.7571,-0.2610,-0.7940,1.128
0.504000,-1.1182,-0.3427,-0.8322,1.435
0.504000,-1.2076,-0.4369,-0.7087,1.467
0.505000,-1.0952,-0.6075,-0.6770,1.424
0.505000,-0.8645,-0.8694,-0.4067,1.292
0.509000,-0.5389,-0.9907,-0.2325,1.151
0.513000,-0.2812,-0.8708,-0.0862,0.919
0.517000,-0.2460,-0.5799,-0.1504,0.648
0.522000,-0.3532,-0.3846,-0.1728,0.550
0.528000,-0.4600,-0.3086,-0.0440,0.556
0.532000,-0.5212,-0.3541,-0.0284,0.631
0.537000,-0.5589,-0.4347,-0.0743,0.712
0.542000,-0.2799,-0.4784,-0.0381,0.556
0.547000,0.0681,-0.4229,0.1763,0.463
0.551000,0.0666,-0.3446,0.4625,0.581
0.556000,-0.1094,-0.2572,0.5359,0.604
0.561000,-0.2230,-0.1908,0.4239,0.516
0.568000,-0.1527,-0.1642,0.2089,0.306
0.571000,-0.0109,-0.1198,-0.0014,0.120
0.576000,-0.3185,-0.0766,-0.3791,0.501
0.581000,-0.9444,-0.0014,-0.7165,1.185
0.604000,-0.7352,0.2169,-0.6046,0.976
0.605000,-3.1516,1.4038,-0.6965,3.520
0.605000,-0.3249,-0.3772,-1.1105,1.217
0.605000,2.1641,-1.8899,-1.2307,3.126
0.605000,0.7572,-0.7953,-0.9036,1.422
0.610000,-1.4302,0.5752,-0.2640,1.564
0.614000,-0.9354,0.2092,-0.1274,0.967
0.619000,-0.0973,-0.2601,-0.2248,0.357
0.624000,0.1360,-0.2877,0.0415,0.321
0.628000,0.1017,-0.2216,0.3382,0.417
0.633000,0.1678,-0.1906,0.5679,0.622
0.638000,0.1309,-0.1903,0.5070,0.557
0.643000,0.1177,-0.2539,0.3999,0.488
0.648000,-0.0269,-0.2372,0.3941,0.461
0.653000,-0.5095,0.2516,0.4022,0.696
0.658000,-0.3575,-0.0310,0.5050,0.620
0.663000,1.8578,-1.0679,0.6216,2.231
0.668000,2.0675,-1.1629,0.5003,2.424
0.673000,0.1834,-0.2505,0.5706,0.650
0.677000,-0.0511,-0.1868,0.5812,0.613
0.685000,0.0421,-0.2237,0.4264,0.483
0.692000,-0.0715,-0.2052,0.3999,0.455
0.692000,-0.3543,-0.1113,0.4655,0.596
0.697000,-0.5347,0.0134,0.3646,0.647
0.723000,-0.7194,0.2252,-0.0377,0.755
0.724000,-0.9024,0.3205,-0.3267,1.012
0.724000,-1.0148,0.2870,-0.4616,1.151
0.724000,-1.0466,0.3516,-0.4612,1.197
0.725000,-1.0264,0.4187,-0.3695,1.169
0.727000,-0.9444,0.3938,-0.4255,1.108
0.732000,-0.7359,0.2324,-0.5263,0.934
0.735000,-0.5393,0.0100,-0.6529,0.847
0.741000,-0.2391,-0.0933,-0.6679,0.715
0.745000,0.1246,-0.0984,-0.5895,0.610
0.750000,0.6244,-0.1052,-0.4160,0.758
0.754000,0.9285,-0.0470,-0.2047,0.952
0.759000,0.8852,0.0498,0.0057,0.887
0.764000,0.6603,0.1164,0.0847,0.676
0.769000,0.3976,0.1366,0.0489,0.423
0.774000,0.1208,0.1346,-0.0861,0.200
0.779000,-0.0201,0.1225,-0.1841,0.222
0.803000,0.0096,0.1643,-0.2475,0.297
0.804000,-0.0015,0.2278,-0.3074,0.383
0.804000,-0.0442,0.2673,-0.2940,0.400
0.804000,-0.0754,0.2465,-0.3053,0.400
0.805000,0.0028,0.2327,-0.2436,0.337
0.812000,0.2118,0.1968,-0.1783,0.340
0.813000,0.3173,0.1982,-0.1813,0.416
0.819000,0.1949,0.2296,-0.1882,0.355
0.822000,0.2923,0.2102,-0.2377,0.431
0.827000,0.2387,0.2500,-0.2293,0.415
0.833000,0.0052,0.2462,-0.2359,0.341
0.837000,-0.0878,0.2182,-0.2139,0.318
0.841000,-0.1741,0.2141,-0.2258,0.357
0.846000,-0.2850,0.2021,-0.2550,0.433
0.852000,-0.3417,0.2176,-0.2584,0.480
0.856000,-0.2919,0.2246,-0.2978,0.474
0.861000,-0.2646,0.1751,-0.3876,0.501
0.869000,-0.3386,0.1553,-0.5073,0.629
0.871000,-0.5179,0.3539,-0.5219,0.816
0.876000,-1.5188,0.7859,-0.7224,1.856
0.881000,-0.1271,0.1015,-0.8628,0.878
0.906000,1.0150,-0.0940,-0.6031,1.184
0.907000,0.2645,0.5137,-0.3339,0.667
0.907000,-0.3545,0.9461,-0.2604,1.043
0.907000,-0.1416,0.9237,-0.3024,0.982
0.907000,0.1305,0.7819,-0.4222,0.898
0.910000,0.3211,0.6569,-0.4418,0.854
0.915000,0.5312,0.6541,-0.3915,0.929
0.919000,0.6727,0.7374,-0.3062,1.044
0.924000,0.7199,0.8759,-0.2303,1.157
0.928000,0.6992,0.9474,-0.2050,1.195
0.934000,0.6970,0.9683,-0.2146,1.212
0.938000,0.6223,1.0480,-0.2543,1.245
0.943000,0.4793,1.1544,-0.3184,1.290
0.948000,0.3251,1.2634,-0.3841,1.360
0.953000,0.2262,1.3199,-0.4046,1.399
0.958000,0.1964,1.3596,-0.4188,1.436
0.962000,0.1755,1.4324,-0.4712,1.518
0.969000,0.2014,1.5241,-0.4990,1.616
0.972000,0.3004,1.5984,-0.5309,1.711
0.977000,0.4558,1.6933,-0.5102,1.826
1.002000,0.5766,1.8156,-0.4518,1.958
1.003000,0.6440,1.9196,-0.4399,2.072
1.003000,0.6676,2.0626,-0.4942,2.224
1.003000,0.6405,2.1349,-0.5050,2.285
1.003000,0.5988,2.1775,-0.4607,2.305
1.009000,0.5952,2.2171,-0.3517,2.322
1.011000,0.6154,2.2181,-0.2140,2.312
1.016000,0.6474,2.2142,-0.0044,2.307
1.021000,0.6938,2.2245,0.1737,2.337
1.025000,0.7736,2.1966,0.3416,2.354
1.030000,0.8130,2.1756,0.5417,2.385
1.036000,0.7785,2.2020,0.7475,2.452
1.040000,0.7131,2.2300,0.9349,2.521
1.044000,0.7003,2.2692,1.0398,2.592
1.049000,0.6612,2.3145,1.0553,2.628
1.055000,0.5480,2.3779,0.9938,2.635
1.059000,0.4466,2.4354,0.9249,2.643
1.064000,0.4072,2.4994,0.8586,2.674
1.071000,0.4656,2.5390,0.7979,2.702
1.075000,0.6046,2.6282,0.7962,2.812
1.084000,0.7498,2.7260,0.7991,2.938
1.084000,0.9345,2.8440,0.8116,3.102
1.115000,1.0632,2.9532,0.8165,3.243
1.116000,1.1428,3.0196,0.8474,3.338
1.116000,1.2501,3.0672,0.9345,3.441
1.117000,1.3803,3.0886,1.0947,3.556
1.118000,1.4760,3.1269,1.2318,3.671
1.119000,1.4728,3.1580,1.3100,3.723
1.120000,1.4836,3.1848,1.3451,3.762
1.122000,1.5085,3.1980,1.4130,3.808
1.127000,1.5790,3.2675,1.4409,3.905
1.132000,1.7001,3.3603,1.4160,4.023
1.138000,1.7623,3.4313,1.3490,4.086
1.142000,1.7155,3.4902,1.3348,4.112
1.146000,1.5576,3.5515,1.3686,4.112
1.152000,1.4126,3.5957,1.3435,4.090
1.156000,1.2830,3.6088,1.2530,4.030
1.161000,1.2233,3.6213,1.1532,3.992
1.168000,1.1208,3.6451,1.0621,3.959
1.172000,1.0397,3.6225,1.0214,3.905
1.176000,1.0086,3.5726,0.9648,3.836
1.181000,0.9697,3.4901,0.9216,3.738
1.219000,0.9397,3.4059,0.9065,3.648
1.219000,0.9184,3.3099,0.9439,3.562
1.220000,0.9536,3.2216,0.9790,3.499
1.220000,0.9972,3.1214,1.0718,3.448
1.220000,1.0233,3.0262,1.1790,3.405
1.220000,1.0866,2.9455,1.2766,3.389
1.220000,1.1637,2.9130,1.3472,3.414
1.221000,1.2305,2.8541,1.3784,3.400
1.225000,1.3638,2.7979,1.3626,3.398
1.229000,1.4684,2.7616,1.2700,3.376
1.234000,1.4798,2.6902,1.1763,3.288
1.238000,1.3842,2.6438,1.1072,3.183
1.243000,1.2726,2.5828,1.0696,3.072
1.248000,1.1477,2.4987,1.0444,2.941
1.253000,1.1097,2.4342,0.9845,2.851
1.258000,1.1583,2.4140,0.8860,2.820
1.263000,1.2310,2.4345,0.8044,2.844
1.269000,1.2179,2.4718,0.7162,2.847
1.273000,1.1498,2.5057,0.7457,2.856
1.277000,1.1536,2.4864,0.7976,2.855
1.282000,1.2552,2.3724,0.9061,2.833
1.309000,1.4376,2.2927,1.0359,2.898
1.310000,1.5667,2.2397,1.2711,3.014
1.310000,1.5902,2.1776,1.4919,3.082
1.311000,1.6349,2.0532,1.6768,3.114
1.311000,1.8204,1.9270,1.7916,3.200
1.311000,2.1443,1.8218,1.7953,3.338
1.317000,2.4252,1.8169,1.6844,3.467
1.320000,2.5651,1.7893,1.4913,3.465
1.326000,2.5888,1.7548,1.2434,3.366
1.331000,2.5106,1.7258,0.9738,3.198
1.335000,2.3957,1.7304,0.6339,3.022
1.341000,2.2438,1.7881,0.4775,2.909
1.345000,2.0503,1.8385,0.5147,2.802
1.350000,1.8387,1.8763,0.6631,2.709
1.355000,1.6687,1.9478,0.9184,2.724
1.359000,1.5567,2.0045,1.0286,2.738
1.365000,1.5094,2.0325,1.0354,2.735
1.370000,1.6154,2.0686,1.0801,2.838
1.374000,1.9244,2.0983,1.2220,3.098
1.379000,2.4342,2.0883,1.3364,3.475
1.423000,3.0752,2.1188,1.4555,4.008
1.424000,3.4940,2.2133,1.4829,4.394
1.424000,3.5763,2.1756,1.4053,4.416
1.424000,3.5333,2.1221,1.3440,4.335
1.424000,3.3796,2.0639,1.2676,4.158
1.425000,3.1679,1.9364,1.1551,3.888
1.425000,2.8980,1.7420,0.9841,3.522
1.425000,2.6799,1.5627,0.7841,3.200
1.425000,2.4892,1.4533,0.6659,2.958
1.428000,2.3427,1.4183,0.6419,2.813
1.432000,2.1706,1.3853,0.6524,2.656
1.436000,2.2122,1.3364,0.7308,2.686
1.442000,2.2089,1.2940,0.7434,2.666
1.447000,2.1729,1.2708,0.8142,2.646
1.451000,2.1304,1.2320,0.8302,2.597
1.456000,2.2300,1.1789,0.8413,2.659
1.461000,2.7413,1.0425,0.8378,3.050
1.465000,3.4041,0.9538,0.8194,3.629
1.470000,3.8385,0.9787,0.7469,4.031
1.475000,3.8950,1.0768,0.5903,4.084
1.480000,3.6052,1.0965,0.3656,3.786
1.487000,3.2660,1.0739,0.1682,3.442
1.490000,2.8483,1.0406,0.0029,3.032
1.495000,2.4859,0.9251,-0.0703,2.653
1.500000,2.2402,0.7803,-0.1466,2.377
1.531000,2.1421,0.6418,-0.1397,2.241
1.532000,2.0858,0.5518,-0.0394,2.158
1.532000,2.0189,0.4560,0.0992,2.072
1.532000,1.9483,0.3364,0.2267,1.990
1.532000,1.9079,0.2198,0.3451,1.951
1.532000,1.8784,0.0497,0.3638,1.914
1.534000,1.7768,-0.1565,0.3061,1.810
1.539000,1.6195,-0.4072,0.2655,1.691
1.545000,1.4382,-0.6627,0.2082,1.597
1.548000,1.2297,-0.9240,0.1330,1.544
1.553000,0.9992,-1.2157,0.1284,1.579
1.557000,0.7888,-1.4979,0.2077,1.706
1.562000,0.6082,-1.7621,0.3307,1.893
1.570000,0.4756,-1.9472,0.4103,2.046
1.572000,0.3627,-2.0923,0.3460,2.152
1.577000,0.2572,-2.1542,0.4504,2.216
1.583000,0.1043,-2.2146,0.4133,2.255
1.609000,-0.0319,-2.2633,0.3427,2.289
1.609000,-0.2176,-2.4164,0.1471,2.431
1.610000,-0.1091,-2.4458,0.0201,2.448
1.610000,-0.0811,-2.4562,-0.1412,2.462
1.610000,-0.3155,-2.5687,-0.2787,2.603
1.612000,-0.5322,-2.7913,-0.5068,2.886
1.616000,-0.7297,-2.9980,-0.7582,3.177
1.620000,-0.9721,-3.1490,-0.9304,3.424
1.625000,-1.2604,-3.2905,-1.0565,3.679
1.631000,-1.5467,-3.4109,-1.1176,3.908
1.635000,-1.7769,-3.5566,-1.1210,4.131
1.641000,-1.9485,-3.6587,-1.0693,4.281
1.645000,-2.0192,-3.6997,-0.9892,4.329
1.649000,-2.0033,-3.8043,-0.9234,4.398
1.656000,-1.9728,-3.8885,-0.8700,4.446
1.659000,-1.9557,-4.0611,-0.8818,4.593
1.664000,-1.9305,-4.1255,-0.9024,4.643
1.672000,-1.9441,-4.2144,-0.9377,4.735
1.674000,-1.9013,-4.3222,-0.9426,4.815
1.679000,-1.8876,-4.3949,-0.9003,4.867
1.683000,-1.9157,-4.4412,-0.9299,4.925
1.714000,-1.9614,-4.4952,-0.9786,5.001
1.715000,-1.9967,-4.5678,-1.1132,5.108
1.716000,-2.0977,-4.6191,-1.2602,5.227
1.716000,-2.2647,-4.6218,-1.3410,5.319
1.717000,-2.4258,-4.6456,-1.4016,5.425
1.717000,-2.5982,-4.6659,-1.4492,5.534
1.718000,-2.7077,-4.7047,-1.4790,5.626
1.722000,-2.8146,-4.7278,-1.5244,5.709
1.728000,-2.9331,-4.7165,-1.5183,5.758
1.732000,-3.0063,-4.7255,-1.5176,5.803
1.736000,-3.0053,-4.7289,-1.5149,5.804
1.741000,-2.9544,-4.6693,-1.4522,5.713
1.746000,-2.8656,-4.6520,-1.4172,5.645
1.751000,-2.8299,-4.6487,-1.3643,5.611
1.756000,-2.7939,-4.6935,-1.4962,5.663
1.760000,-2.7716,-4.7389,-1.5839,5.714
1.766000,-2.7362,-4.7375,-1.7381,5.740
1.771000,-2.6061,-4.8042,-1.8496,5.770
1.776000,-2.3930,-4.9631,-1.9069,5.830
1.780000,-2.2500,-5.0397,-1.8379,5.817
1.788000,-2.0893,-5.0935,-1.7803,5.786
1.790000,-1.8587,-5.2652,-1.7572,5.854
1.795000,-1.6282,-5.4466,-1.7586,5.951
1.800000,-1.3954,-5.6041,-1.7323,6.029
1.838000,-1.2105,-5.7136,-1.6167,6.060
1.839000,-1.0254,-5.8443,-1.3839,6.093
1.840000,-0.8496,-5.9988,-1.0896,6.156
1.840000,-0.6613,-6.1459,-0.7725,6.229
1.841000,-0.4245,-6.2953,-0.4950,6.329
1.841000,-0.2448,-6.4037,-0.2667,6.414
1.842000,-0.0785,-6.4833,-0.1118,6.485
1.842000,-0.0093,-6.5269,-0.0495,6.527
1.845000,0.0587,-6.5730,-0.0895,6.574
1.848000,0.1659,-6.6403,-0.1601,6.644
1.853000,0.2266,-6.6621,-0.2901,6.672
1.858000,0.3047,-6.6882,-0.4474,6.710
1.863000,0.3214,-6.7067,-0.6218,6.743
1.867000,0.3435,-6.7105,-0.7745,6.764
1.872000,0.3735,-6.6257,-0.9022,6.697
1.877000,0.4444,-6.5596,-1.0358,6.656
1.882000,0.5974,-6.4580,-1.1242,6.582
1.903000,0.8058,-6.3687,-1.2293,6.536
1.903000,0.9722,-6.2375,-1.2742,6.440
1.903000,1.0296,-6.1050,-1.2731,6.321
1.904000,1.0408,-5.9789,-1.2356,6.193
1.910000,1.0151,-5.8731,-1.1951,6.079
1.911000,0.9984,-5.7787,-1.0946,5.966
1.915000,0.9786,-5.7046,-1.0012,5.874
1.924000,0.9704,-5.6347,-0.8796,5.785
1.925000,0.9496,-5.5849,-0.7439,5.714
1.930000,0.9716,-5.5701,-0.6184,5.688
1.941000,1.0025,-5.5464,-0.4866,5.657
1.942000,1.0714,-5.5026,-0.3631,5.618
1.945000,1.1253,-5.4495,-0.2602,5.571
1.950000,1.2008,-5.3882,-0.1165,5.522
1.960000,1.3238,-5.3582,-0.0015,5.519
1.961000,1.4686,-5.2722,0.0456,5.473
1.964000,1.5823,-5.1295,0.0582,5.368
1.979000,1.7948,-4.9646,0.0165,5.279
1.980000,2.0746,-4.8179,-0.0961,5.246
1.981000,2.2718,-4.6069,-0.2415,5.142
1.984000,2.2977,-4.3745,-0.3761,4.956
1.997000,2.2008,-4.1336,-0.5141,4.711
1.998000,2.0548,-3.9287,-0.6882,4.487
1.999000,1.9388,-3.7798,-0.8794,4.338
2.043000,1.8978,-3.6712,-1.0325,4.260
2.043000,1.8650,-3.5607,-1.1523,4.182
2.044000,1.8662,-3.4687,-1.1886,4.114
2.044000,1.8777,-3.4030,-1.2417,4.080
2.044000,1.8345,-3.3574,-1.1920,4.007
2.044000,1.7824,-3.3349,-1.0996,3.938
2.045000,1.7136,-3.3173,-0.9458,3.852
2.045000,1.6432,-3.3030,-0.7172,3.758
2.045000,1.5420,-3.2813,-0.4094,3.649
2.052000,1.4918,-3.2173,-0.0895,3.547
2.053000,1.5184,-3.1961,0.1904,3.544
2.060000,1.6462,-3.1500,0.3945,3.576
2.062000,1.7507,-3.0475,0.4847,3.548
2.066000,1.8491,-2.9116,0.5159,3.488
2.077000,1.8670,-2.7509,0.4909,3.361
2.078000,1.8168,-2.6167,0.4242,3.214
2.080000,1.7435,-2.4504,0.3305,3.026
2.122000,1.6929,-2.3130,0.2197,2.875
2.123000,1.6646,-2.1723,0.1593,2.741
2.123000,1.6827,-2.0109,0.1454,2.626
2.124000,1.6990,-1.8352,0.0878,2.502
2.124000,1.6995,-1.6850,0.0590,2.394
2.125000,1.6981,-1.5523,0.0139,2.301
2.125000,1.7143,-1.4241,-0.0260,2.229
2.125000,1.7407,-1.3112,-0.0608,2.180
2.126000,1.7463,-1.2408,-0.0696,2.143
2.130000,1.7310,-1.1851,-0.0195,2.098
2.135000,1.7214,-1.1400,0.0579,2.065
2.145000,1.7029,-1.1470,0.1336,2.057
2.145000,1.7139,-1.1136,0.2426,2.058
2.148000,1.7375,-1.0982,0.3442,2.084
2.160000,1.7835,-1.0773,0.4591,2.134
2.160000,1.8113,-1.0173,0.5605,2.152
2.162000,1.8139,-0.9525,0.6835,2.160
2.167000,1.8104,-0.8891,0.7823,2.163
2.178000,1.8058,-0.8092,0.8207,2.142
2.178000,1.7068,-0.6999,0.7965,2.009
2.182000,1.6617,-0.6484,0.8196,1.963
2.190000,1.5867,-0.5773,0.8236,1.879
2.192000,1.4866,-0.5022,0.8068,1.764
2.196000,1.3709,-0.4245,0.7625,1.625
2.201000,1.3207,-0.3835,0.7825,1.582
2.238000,1.2928,-0.3304,0.7479,1.530
2.239000,1.3206,-0.2687,0.6977,1.518
2.239000,1.3706,-0.2046,0.6103,1.514
2.239000,1.4355,-0.1343,0.5739,1.552
2.240000,1.4962,-0.0450,0.5858,1.607
2.240000,1.4883,0.0525,0.5784,1.598
2.240000,1.4215,0.1474,0.5635,1.536
2.241000,1.3221,0.2626,0.5051,1.439
2.245000,1.2045,0.3443,0.4365,1.327
2.250000,1.0926,0.4252,0.3794,1.232
2.254000,0.9577,0.4947,0.3198,1.124
2.259000,0.8380,0.5758,0.3250,1.067
2.264000,0.7408,0.6434,0.3473,1.041
2.272000,0.7184,0.7038,0.4160,1.088
2.274000,0.7374,0.7772,0.4832,1.175
2.278000,0.8406,0.8598,0.5107,1.306
2.283000,0.8991,0.9167,0.5340,1.391
2.312000,0.9797,0.9826,0.5696,1.500
2.312000,1.0419,1.0730,0.6343,1.625
2.313000,1.1237,1.1411,0.6993,1.748
2.313000,1.2373,1.2359,0.7194,1.891
2.314000,1.3107,1.3371,0.7448,2.015
2.314000,1.3515,1.4578,0.7777,2.135
2.318000,1.4262,1.5803,0.8016,2.275
2.322000,1.4874,1.6936,0.8043,2.393
2.328000,1.4967,1.8187,0.8883,2.517
2.331000,1.5497,1.9694,0.9363,2.675
2.336000,1.5702,2.1204,0.9696,2.811
2.341000,1.5625,2.2511,0.9952,2.915
2.346000,1.5295,2.4055,1.0276,3.030
2.351000,1.5065,2.5346,1.0117,3.117
2.356000,1.5178,2.6562,0.9839,3.214
2.361000,1.5080,2.7310,0.9920,3.274
2.366000,1.4845,2.7888,0.9526,3.300
2.373000,1.5761,2.8191,1.0405,3.393
2.383000,1.7733,2.8303,1.1199,3.523
2.384000,1.9394,2.8810,1.2123,3.678
2.386000,2.0748,2.9481,1.2796,3.825
2.408000,2.1720,3.0451,1.2951,3.958
2.409000,2.2887,3.1081,1.2819,4.067
2.409000,2.4492,3.2046,1.3018,4.238
2.410000,2.5837,3.3028,1.3596,4.408
2.410000,2.6443,3.4212,1.3883,4.541
2.414000,2.6719,3.5654,1.4095,4.673
2.418000,2.6399,3.6842,1.4068,4.746
2.424000,2.6538,3.8047,1.4068,4.847
2.428000,2.7251,3.9238,1.4363,4.989
2.433000,2.8396,3.9922,1.4766,5.117
2.438000,2.9517,4.0978,1.5280,5.276
2.443000,3.0780,4.2216,1.5787,5.458
2.447000,3.2160,4.3463,1.6502,5.653
2.453000,3.3731,4.5063,1.7183,5.885
2.457000,3.5179,4.6981,1.7680,6.130
2.462000,3.6627,4.8793,1.8109,6.364
2.468000,3.8263,5.0587,1.8078,6.595
2.473000,3.9637,5.2130,1.7965,6.791
2.478000,4.0457,5.3678,1.8172,6.963
2.483000,4.1063,5.5260,1.8607,7.132
2.491000,4.1351,5.6627,1.9488,7.278
2.493000,4.1778,5.7880,2.0630,7.430
2.497000,4.1908,5.9082,2.1248,7.549
2.502000,4.2030,6.0333,2.1514,7.661
2.526000,4.2738,6.1244,2.1737,7.778
2.527000,4.3817,6.1821,2.1468,7.876
2.528000,4.4953,6.1987,2.1947,7.965
2.528000,4.6891,6.1726,2.2840,8.081
2.529000,4.9650,6.1274,2.4219,8.250
2.530000,5.2610,6.0920,2.5393,8.440
2.536000,5.6101,6.0658,2.7602,8.711
2.539000,5.9503,6.1376,2.9456,9.042
2.545000,6.2024,6.2323,3.0397,9.303
2.549000,6.4000,6.2832,3.1042,9.491
2.555000,6.5143,6.4046,3.1952,9.678
2.559000,6.5143,6.7278,3.2884,9.925
2.564000,6.4555,6.9879,3.2376,10.049
2.569000,6.3791,7.1592,3.2147,10.113
2.574000,6.2227,7.3135,3.1452,10.105
2.581000,6.0154,7.4918,3.0195,10.071
2.583000,5.8001,7.6912,2.9474,10.074
2.618000,5.5431,7.8971,2.8901,10.072
2.619000,5.2512,8.0584,2.8574,10.034
2.620000,4.9075,8.1844,2.7611,9.934
2.620000,4.6192,8.1885,2.5809,9.749
2.621000,4.3572,8.0942,2.3698,9.493
2.622000,4.0255,7.9585,2.1837,9.182
2.622000,3.6744,7.7835,2.0540,8.849
2.623000,3.3782,7.5698,1.9241,8.510
2.628000,3.1104,7.2765,1.7922,8.114
2.632000,2.9839,6.9405,1.6874,7.741
2.636000,2.9482,6.6165,1.5592,7.410
2.642000,2.8867,6.3078,1.4268,7.082
2.646000,2.8689,5.9734,1.3228,6.757
2.651000,2.8475,5.6409,1.1800,6.428
2.686000,2.8608,5.3288,1.0434,6.138
2.687000,2.8949,5.0573,0.9104,5.898
