time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002000,0.0087,0.3051,-0.7011,0.765
0.002000,-0.0729,0.0557,-1.7059,1.708
0.003000,-0.1960,-0.1592,-2.4743,2.487
0.011000,-0.3792,-0.2327,-2.9460,2.979
0.013000,-0.6196,-0.1094,-3.1348,3.197
0.018000,-0.8438,0.0721,-3.0637,3.179
0.023000,-0.9444,0.1994,-2.7862,2.949
0.029000,-0.9053,0.2174,-2.3244,2.504
0.032000,-0.7153,0.1627,-1.6331,1.790
0.037000,-0.4552,0.0795,-0.7152,0.851
0.043000,-0.1528,0.0171,0.2339,0.280
0.047000,0.1926,-0.1053,1.0167,1.040
0.052000,0.4657,-0.3002,1.5154,1.614
0.057000,0.5272,-0.4561,1.6578,1.798
0.061000,0.3881,-0.5054,1.5504,1.676
0.067000,0.1122,-0.4377,1.2901,1.367
0.071000,-0.1959,-0.2889,1.1060,1.160
0.077000,-0.4065,-0.0920,1.1117,1.187
0.081000,-0.4252,0.0742,1.4301,1.494
0.085000,-0.3457,0.1977,1.8526,1.895
0.091000,-0.1562,0.1906,2.0288,2.044
0.097000,-0.0207,0.1880,1.9934,2.002
0.100000,0.2170,0.0268,1.6046,1.619
0.105000,0.8851,-0.2422,1.3071,1.597
0.113000,0.1848,-0.4463,0.8575,0.984
0.115000,0.7305,-0.6802,0.5779,1.153
0.120000,1.0225,-0.7289,-0.0040,1.256
0.125000,0.8975,-0.8115,-0.4676,1.297
0.129000,0.7977,-0.8119,-0.1944,1.155
0.134000,0.6438,-0.8517,0.0406,1.068
0.139000,0.5116,-0.8158,-0.0121,0.963
0.144000,0.5648,-0.9061,-0.5158,1.186
0.149000,0.5319,-0.9511,-1.1160,1.560
0.153000,0.6023,-0.9351,-1.4843,1.855
0.158000,0.7163,-1.0286,-1.9605,2.327
0.163000,0.9111,-1.1823,-2.5588,2.962
0.168000,0.9882,-1.2085,-3.0214,3.401
0.173000,0.9795,-1.1531,-2.9863,3.348
0.177000,0.7793,-0.9019,-2.9579,3.189
0.182000,0.7291,-0.5864,-2.1411,2.337
0.187000,0.5664,-0.2998,-1.6180,1.740
0.193000,0.8917,-0.0165,-0.9658,1.315
0.197000,1.0424,0.2357,-0.2920,1.108
0.202000,1.4971,0.3577,-0.1726,1.549
0.206000,1.7055,0.3074,0.3420,1.766
0.213000,1.8407,0.0826,0.3234,1.871
0.216000,1.8959,-0.1277,0.5196,1.970
0.221000,1.7037,-0.3440,0.8002,1.913
0.226000,1.5447,-0.6502,0.8889,1.897
0.232000,1.5597,-0.8211,0.9818,2.018
0.236000,1.2719,-0.8857,1.0999,1.901
0.242000,1.0399,-0.9888,0.7956,1.641
0.247000,0.5713,-0.8987,0.7135,1.282
0.251000,0.1652,-0.7217,0.4399,0.861
0.255000,-0.2088,-0.4937,0.2730,0.602
0.261000,-0.7443,-0.1982,-0.1622,0.787
0.265000,-1.5079,0.3419,-0.6457,1.676
0.284000,-2.5531,1.0276,-0.7842,2.862
0.284000,-3.3019,1.8118,-0.7286,3.836
0.285000,-3.0812,2.2266,-0.6309,3.854
0.285000,-1.9030,2.1645,-0.5310,2.931
0.289000,-0.2295,1.6471,-0.4235,1.716
0.294000,1.0803,0.9411,-0.3771,1.482
0.298000,1.2776,0.2952,-0.3369,1.354
0.303000,1.0046,-0.1128,-0.1822,1.027
0.311000,0.7610,-0.4815,-0.0090,0.901
0.313000,0.5061,-0.6693,0.1540,0.853
0.318000,0.2673,-0.7196,0.2334,0.802
0.323000,0.1546,-0.7081,0.4397,0.848
0.328000,0.1942,-0.6657,0.4921,0.850
0.332000,0.1825,-0.6029,0.3228,0.708
0.337000,0.1414,-0.5939,0.0118,0.611
0.343000,0.0474,-0.6183,-0.2712,0.677
0.347000,-0.1273,-0.6540,-0.5887,0.889
0.352000,-0.5179,-0.5346,-1.0907,1.320
0.356000,-0.9039,-0.4805,-1.4721,1.793
0.361000,-1.2535,-0.3741,-2.0310,2.416
0.366000,-1.5222,-0.2609,-2.4003,2.854
0.371000,-1.6706,-0.1743,-2.7288,3.204
0.376000,-1.8335,-0.1034,-2.8296,3.373
0.381000,-1.9758,-0.0922,-2.7896,3.420
0.385000,-2.0196,-0.1487,-2.4738,3.197
0.390000,-1.9624,-0.2751,-1.9587,2.786
0.395000,-1.5868,-0.5455,-1.3783,2.171
0.400000,-1.0974,-0.7811,-0.7752,1.554
0.405000,-0.4106,-1.0420,-0.3739,1.181
0.411000,0.1880,-1.1824,-0.2071,1.215
0.415000,0.5443,-1.2583,-0.3551,1.416
0.419000,0.5560,-1.1751,-0.5653,1.418
0.424000,0.4892,-1.1019,-0.6853,1.387
0.429000,0.3360,-1.0838,-0.7768,1.375
0.434000,0.0783,-1.0406,-0.8203,1.327
0.439000,-0.2171,-0.9989,-0.7935,1.294
0.444000,-0.2988,-1.0249,-0.6802,1.266
0.448000,-0.1756,-1.0979,-0.6182,1.272
0.453000,0.5124,-0.9978,-0.8863,1.430
0.459000,1.4949,-0.9848,-1.0525,2.077
0.463000,2.1856,-0.8852,-1.3549,2.720
0.468000,1.4918,-0.5096,-1.4305,2.129
0.472000,-0.4585,0.0376,-1.2310,1.314
0.477000,-2.3278,0.3190,-1.4041,2.737
0.483000,-2.6565,0.1376,-1.8582,3.245
0.487000,-2.1515,-0.3134,-2.5733,3.369
0.493000,-1.5858,-0.8279,-2.9670,3.465
0.498000,-1.1878,-1.1400,-2.8997,3.334
0.502000,-1.1884,-1.3665,-2.6831,3.237
0.506000,-0.7043,-1.5054,-2.2381,2.788
0.511000,0.0141,-1.6245,-1.6805,2.337
0.516000,0.8101,-1.7007,-1.2375,2.254
0.521000,1.3418,-1.8146,-1.2903,2.600
0.538000,1.7779,-1.8003,-1.4825,2.933
0.539000,1.9195,-1.7418,-1.6771,3.087
0.539000,1.7110,-1.6528,-1.9835,3.097
0.540000,1.2610,-1.5421,-2.1895,2.960
0.545000,0.7622,-1.4681,-2.0779,2.656
0.551000,-0.0542,-1.3057,-2.0001,2.389
0.555000,-0.8546,-1.0984,-1.9033,2.358
0.560000,-1.8538,-0.9401,-1.9773,2.869
0.565000,-2.5114,-0.8989,-2.1038,3.397
0.570000,-2.8442,-1.0894,-2.4969,3.938
0.574000,-2.8997,-1.4044,-2.7298,4.223
0.579000,-2.5588,-1.7707,-2.9682,4.300
0.584000,-1.9592,-2.1523,-3.0036,4.182
0.589000,-1.3119,-2.4621,-2.9332,4.048
0.596000,-0.7733,-2.6664,-2.9197,4.029
0.598000,0.3607,-2.7195,-2.6379,3.806
0.603000,3.0744,-2.4873,-1.8648,4.372
0.608000,2.5131,-2.1309,-1.8831,3.795
0.620000,0.4410,-1.9330,-2.1699,2.939
0.621000,-1.4049,-2.1006,-1.8859,3.153
0.624000,-2.0496,-2.7194,-1.5280,3.732
0.628000,-1.7057,-3.2277,-1.3125,3.879
0.632000,-1.1460,-3.3456,-1.2423,3.748
0.637000,-0.7533,-3.4578,-1.2632,3.758
0.642000,-0.6341,-3.5909,-1.4541,3.926
0.647000,-0.5098,-3.6752,-1.3357,3.943
0.652000,-0.4180,-3.7683,-1.2197,3.983
0.656000,-0.3553,-3.7739,-1.1802,3.970
0.661000,-0.2269,-3.6376,-0.9913,3.777
0.666000,0.5624,-3.2510,-0.5424,3.344
0.671000,0.7575,-2.8788,-0.4961,3.018
0.676000,-0.0892,-2.9385,-0.8450,3.059
0.681000,-0.6838,-3.3510,-1.0258,3.571
0.685000,-0.6137,-3.9006,-1.0720,4.092
0.690000,-0.0154,-4.1691,-0.8740,4.260
0.695000,0.8368,-4.1448,-0.6084,4.272
0.701000,1.3674,-4.0467,-0.4313,4.293
0.705000,1.6499,-3.8307,-0.0752,4.172
0.711000,1.7566,-3.6329,0.2419,4.043
0.716000,1.7682,-3.4456,0.4782,3.902
0.720000,1.7885,-3.2879,0.5426,3.782
0.724000,1.8746,-3.0579,0.4657,3.617
0.736000,2.0556,-2.8241,0.2812,3.504
0.737000,2.7767,-2.2225,0.3972,3.579
0.739000,3.0188,-2.1609,0.3678,3.731
0.744000,2.6015,-2.5705,0.1427,3.660
0.748000,2.6248,-2.9206,-0.0523,3.927
0.753000,2.8440,-2.9601,-0.2628,4.113
0.758000,3.3592,-2.5551,-0.3706,4.237
0.763000,3.5867,-2.1787,-0.3043,4.208
0.768000,3.5837,-1.8141,-0.0281,4.017
0.773000,3.6369,-1.5762,0.3463,3.979
0.778000,4.0297,-1.5106,0.5851,4.343
0.782000,4.6018,-1.4958,0.6978,4.889
0.787000,5.0596,-1.4044,0.6971,5.297
0.792000,5.3300,-1.2635,0.6955,5.522
0.797000,5.5188,-1.0911,0.8229,5.686
0.801000,5.6409,-0.9879,1.0683,5.826
0.807000,5.5770,-1.0120,1.3821,5.834
0.814000,5.5259,-0.8505,1.5807,5.810
0.817000,5.4469,-0.6957,1.6878,5.745
0.821000,5.2810,-0.5878,1.7702,5.601
0.839000,5.0355,-0.4659,1.9676,5.426
0.839000,4.7969,-0.3237,2.2299,5.300
0.840000,4.6649,-0.1372,2.5742,5.330
0.840000,4.6251,0.0366,2.8615,5.439
0.845000,4.6998,0.2163,3.1537,5.664
0.850000,4.7458,0.3355,3.3573,5.823
0.857000,4.7428,0.4586,3.4599,5.889
0.861000,4.7677,0.4941,3.4126,5.884
0.866000,4.8198,0.6144,3.5609,6.024
0.869000,4.8578,0.7895,3.7591,6.193
0.875000,4.9096,1.0463,3.9977,6.417
0.879000,5.0134,1.2805,4.1958,6.662
0.885000,5.1059,1.5093,4.3089,6.849
0.888000,5.1396,1.7149,4.3422,6.943
0.894000,5.0470,1.9290,4.2855,6.896
0.898000,4.8934,2.1793,4.1235,6.760
0.907000,4.7119,2.4504,3.9122,6.596
0.909000,4.4148,2.6961,3.6346,6.322
0.914000,4.0952,2.9063,3.2670,5.991
0.918000,3.8731,3.0711,2.8678,5.715
0.923000,3.7070,3.1664,2.4886,5.474
0.938000,3.6236,3.2150,2.1759,5.311
0.939000,3.5127,3.2222,1.9854,5.164
0.939000,3.4438,3.2148,1.9048,5.082
0.943000,3.4294,3.2467,1.9641,5.115
0.947000,3.5749,3.2303,1.9307,5.191
0.952000,3.8152,3.1435,1.7875,5.257
0.957000,3.8563,3.1292,1.6104,5.221
0.961000,3.8253,3.1775,1.4960,5.193
0.966000,3.8537,3.2764,1.6492,5.320
0.971000,3.4348,3.3681,1.5677,5.060
0.976000,2.9110,3.5052,1.3360,4.748
0.981000,2.4216,3.6336,1.2497,4.542
0.985000,2.4484,3.6838,1.2972,4.610
0.990000,2.0233,3.7947,1.2047,4.466
0.996000,1.8131,3.8321,1.2165,4.410
1.006000,1.7030,3.7587,1.2467,4.311
1.006000,1.6996,3.6484,1.2411,4.212
1.017000,1.7334,3.5468,1.2025,4.127
1.018000,1.7037,3.4581,1.1790,4.031
1.019000,1.7205,3.3753,1.1085,3.947
1.024000,1.7143,3.2500,1.0478,3.821
1.029000,1.6732,3.1492,1.0083,3.706
1.035000,1.5018,3.0605,0.9676,3.544
1.038000,1.2553,2.9458,0.9490,3.340
1.044000,0.9843,2.8483,0.9619,3.163
1.051000,0.5151,2.6997,0.8872,2.888
1.053000,0.1232,2.4988,0.7533,2.613
1.058000,-0.2098,2.2946,0.7009,2.408
1.063000,-0.3809,2.0732,0.7189,2.227
1.067000,-0.4119,1.8637,0.7592,2.054
1.072000,-0.4130,1.7301,0.8138,1.956
1.078000,-0.4771,1.6270,0.8872,1.914
1.082000,-0.5518,1.5660,1.0171,1.947
1.087000,-0.6371,1.5588,1.1609,2.045
1.091000,-0.7023,1.5667,1.3121,2.161
1.098000,-0.7737,1.6089,1.4145,2.278
1.101000,-0.7518,1.6321,1.5360,2.364
1.107000,-0.5915,1.6862,1.6443,2.428
1.114000,-0.3466,1.7416,1.7020,2.460
1.116000,-0.0894,1.8190,1.7238,2.508
1.121000,0.0817,1.8959,1.7743,2.598
1.126000,0.2408,1.9221,1.7668,2.622
1.138000,0.3139,1.8760,1.7226,2.566
1.139000,0.3113,1.8039,1.6270,2.449
1.141000,0.2003,1.7663,1.4889,2.319
1.147000,0.1037,1.7547,1.4063,2.251
1.150000,0.1437,1.7533,1.3169,2.197
1.155000,0.3227,1.6885,1.2665,2.135
1.159000,0.5402,1.6156,1.3101,2.149
1.166000,0.6984,1.6112,1.3426,2.210
1.169000,-0.8592,2.2718,1.2522,2.733
1.174000,-0.7226,2.2361,1.2439,2.659
1.179000,1.5719,1.8719,1.5736,2.907
1.184000,3.2495,1.6494,1.6077,3.983
1.188000,3.8505,1.3632,1.4406,4.331
1.194000,3.1571,1.2855,1.3589,3.670
1.198000,2.9680,1.1039,1.1669,3.375
1.203000,2.9027,1.1076,0.8312,3.216
1.208000,2.5533,1.3387,0.2933,2.898
1.213000,1.9712,1.5655,-0.0392,2.518
1.217000,1.4921,1.6554,-0.2232,2.240
1.222000,1.2549,1.5978,-0.1579,2.038
1.231000,0.9921,1.3590,-0.5159,1.760
1.256000,0.9361,1.0696,-0.9133,1.690
1.257000,0.9965,0.8647,-1.0873,1.710
1.257000,0.9728,0.8066,-1.1320,1.697
1.258000,0.8534,0.8783,-1.0174,1.592
1.258000,0.7270,0.9103,-0.8209,1.425
1.258000,0.6772,0.7974,-0.6141,1.213
1.263000,0.7508,0.6034,-0.3757,1.034
1.266000,0.8628,0.4101,-0.2621,0.991
1.272000,0.8160,0.2970,-0.1604,0.883
1.277000,0.6003,0.2315,-0.1869,0.670
1.280000,0.2563,0.1699,-0.3367,0.456
1.286000,-0.1512,0.1172,-0.5501,0.582
1.291000,-0.5571,0.0618,-0.7892,0.968
1.295000,-0.9608,-0.0237,-1.0109,1.395
1.300000,-1.2519,-0.0646,-1.1438,1.697
1.305000,-1.3801,-0.1458,-1.2043,1.837
1.312000,-1.3145,-0.1765,-1.2113,1.796
1.316000,-1.2155,-0.1588,-1.2071,1.720
1.323000,-1.0573,-0.1337,-1.1315,1.554
1.326000,-0.7901,-0.1612,-1.0319,1.310
1.341000,-0.5437,-0.2470,-0.9300,1.105
1.341000,-0.3947,-0.3438,-0.9068,1.047
1.341000,-0.2909,-0.4571,-0.9242,1.071
1.348000,-0.1939,-0.6011,-0.9444,1.136
1.348000,-0.1824,-0.7809,-1.0397,1.313
1.353000,-0.2820,-0.9242,-1.2036,1.543
1.358000,-0.4085,-0.9659,-1.1975,1.592
1.363000,-0.6587,-1.0791,-1.4278,1.907
1.368000,-0.8240,-1.1839,-1.5228,2.097
1.372000,-0.9827,-1.2389,-1.6100,2.257
1.379000,-1.1107,-1.2418,-1.7091,2.387
1.382000,-1.2367,-1.1586,-1.7365,2.426
1.392000,-1.3296,-1.0543,-1.7252,2.420
1.392000,-1.3755,-1.0601,-1.7220,2.446
1.398000,-1.4704,-0.9879,-1.6782,2.440
1.402000,-1.5123,-0.8408,-1.5811,2.344
1.406000,-1.5062,-0.7220,-1.5033,2.247
1.426000,-1.4168,-0.6961,-1.4179,2.122
1.427000,-1.2920,-0.8036,-1.3103,2.008
1.427000,-1.1585,-0.9658,-1.2044,1.930
1.427000,-0.9993,-1.0965,-1.0864,1.839
1.449000,-0.7500,-1.2076,-0.9424,1.706
1.450000,-0.4844,-1.2871,-0.7780,1.580
1.450000,-0.2456,-1.3137,-0.5769,1.456
1.450000,-0.0671,-1.3210,-0.3661,1.372
1.451000,0.1159,-1.2876,-0.1359,1.300
1.455000,0.2437,-1.1993,0.1039,1.228
1.468000,0.3689,-1.0584,0.3078,1.162
1.469000,0.4917,-0.8601,0.5089,1.114
1.470000,0.5955,-0.6644,0.6827,1.123
1.475000,0.7207,-0.4595,0.7831,1.159
1.481000,0.8386,-0.3081,0.8118,1.207
1.484000,0.9563,-0.2534,0.7535,1.244
1.489000,0.9254,-0.2072,0.5768,1.110
1.499000,0.7799,-0.1433,0.2740,0.839
1.500000,0.5797,-0.0472,-0.0113,0.582
1.505000,0.3397,0.0772,-0.2616,0.436
1.508000,0.1556,0.1298,-0.4715,0.513
1.514000,-0.0204,0.1542,-0.6834,0.701
1.525000,-0.2623,0.1933,-0.8827,0.941
1.525000,-0.5055,0.2401,-1.0521,1.192
1.542000,-0.7382,0.2996,-1.2315,1.467
1.543000,-0.9459,0.3384,-1.3435,1.678
1.543000,-1.1432,0.3328,-1.3902,1.830
1.544000,-1.2799,0.3381,-1.3560,1.895
1.559000,-1.3397,0.3612,-1.2240,1.850
1.560000,-1.3466,0.3852,-1.0268,1.737
1.560000,-1.3203,0.4313,-0.7957,1.601
1.562000,-1.2226,0.4538,-0.5404,1.412
1.567000,-0.9561,0.3661,-0.3687,1.088
1.572000,-0.6957,0.2179,-0.2932,0.786
1.576000,-0.6278,0.1092,-0.3098,0.709
1.580000,-0.7519,0.0567,-0.3663,0.838
1.586000,-0.9360,0.0394,-0.4649,1.046
1.590000,-1.1985,0.0151,-0.5460,1.317
1.595000,-1.3312,-0.0272,-0.5446,1.439
1.600000,-1.2671,-0.0655,-0.4292,1.339
1.605000,-1.1402,-0.0875,-0.2212,1.165
1.609000,-1.0651,-0.0595,0.0479,1.068
1.614000,-0.9579,-0.0338,0.3559,1.022
1.626000,-0.7421,0.0013,0.6398,0.980
1.626000,-0.4394,0.0148,0.8947,0.997
1.646000,-0.0717,0.0132,1.1175,1.120
1.646000,0.3509,-0.0350,1.3368,1.383
1.646000,0.7873,-0.1141,1.4399,1.645
1.646000,1.1774,-0.1960,1.4125,1.849
1.649000,1.5112,-0.2793,1.3568,2.050
1.653000,1.6931,-0.3428,1.2007,2.104
1.659000,1.6851,-0.3608,1.0133,1.999
1.664000,1.4876,-0.3044,0.8447,1.738
1.669000,1.1990,-0.2593,0.6811,1.403
1.672000,0.8510,-0.1796,0.4992,1.003
1.677000,0.5439,-0.0956,0.3406,0.649
1.682000,0.2518,-0.0072,0.1938,0.318
1.687000,0.0582,0.0572,0.1356,0.158
1.692000,-0.0611,0.1167,0.1492,0.199
1.698000,-0.0776,0.1305,0.1440,0.209
1.701000,0.0274,0.0935,0.1270,0.160
1.706000,0.1556,0.0653,0.1532,0.228
1.712000,0.2303,0.0286,0.1932,0.302
1.723000,0.2756,0.0051,0.2179,0.351
1.724000,0.3489,-0.1057,0.1212,0.384
1.727000,0.3691,-0.2798,-0.0949,0.473
1.732000,0.2788,-0.4911,-0.3948,0.689
1.736000,0.0807,-0.6582,-0.6586,0.935
1.740000,-0.2703,-0.7473,-0.9192,1.215
1.745000,-0.5992,-0.8222,-1.1539,1.538
1.750000,-0.9321,-0.8441,-1.4025,1.884
1.755000,-1.1994,-0.8458,-1.6372,2.199
1.759000,-1.4084,-0.8248,-1.8289,2.451
1.764000,-1.4900,-0.8117,-1.9359,2.574
1.769000,-1.4302,-0.7925,-1.9407,2.538
1.774000,-1.2655,-0.7912,-1.8280,2.360
1.780000,-0.9675,-0.7747,-1.6909,2.097
1.784000,-0.6156,-0.7674,-1.5441,1.831
1.789000,-0.1717,-0.8174,-1.3739,1.608
1.794000,0.3950,-1.0040,-1.1769,1.597
1.798000,0.9455,-1.2847,-0.9783,1.871
1.803000,1.2407,-1.5407,-0.8500,2.153
1.808000,1.2288,-1.7557,-0.7816,2.281
1.815000,1.0279,-1.8690,-0.7654,2.266
1.818000,0.7585,-2.0063,-0.8040,2.291
1.822000,0.4166,-2.1448,-0.8045,2.328
1.839000,0.0268,-2.2547,-0.8289,2.402
1.839000,-0.3984,-2.2803,-0.8554,2.468
1.840000,-0.7847,-2.2284,-0.9290,2.539
1.843000,-1.1010,-2.1563,-0.9755,2.610
1.847000,-1.3667,-2.0642,-0.9701,2.659
1.852000,-1.5415,-1.9380,-0.9308,2.646
1.857000,-1.7601,-1.6806,-0.8488,2.577
1.862000,-1.8193,-1.6434,-0.8325,2.589
1.867000,-1.7442,-1.6192,-0.7423,2.493
1.871000,-1.6071,-1.5420,-0.6519,2.321
1.876000,-1.4590,-1.4777,-0.7256,2.200
1.880000,-1.3242,-1.4316,-0.8518,2.128
1.885000,-1.2195,-1.4113,-1.0644,2.148
1.890000,-1.2091,-1.3781,-1.3619,2.284
1.896000,-1.2756,-1.2096,-1.5007,2.311
1.900000,-1.4708,-1.1125,-1.8533,2.614
1.905000,-1.4833,-1.0333,-2.1401,2.801
1.910000,-1.4161,-0.9237,-2.2611,2.823
1.915000,-1.3504,-0.6813,-2.2737,2.731
1.920000,-1.2364,-0.4236,-2.1728,2.536
1.924000,-1.0434,-0.2417,-1.9697,2.242
1.935000,-0.8245,-0.1099,-1.7950,1.978
1.936000,-0.5947,0.0381,-1.6556,1.760
1.939000,-0.3971,0.2018,-1.4792,1.545
1.944000,-0.1867,0.3210,-1.3334,1.384
1.948000,0.0415,0.3719,-1.2182,1.274
1.953000,0.2777,0.3303,-1.1132,1.194
1.958000,0.4549,0.2343,-1.1100,1.222
1.963000,0.4803,0.1747,-1.1360,1.246
1.967000,0.3904,0.1448,-1.1680,1.240
1.972000,0.1808,0.1905,-1.1329,1.163
1.977000,-0.0806,0.2433,-1.1026,1.132
1.982000,-0.3336,0.3254,-1.0224,1.124
1.987000,-0.5135,0.3920,-0.9090,1.115
1.991000,-0.6085,0.4860,-0.7647,1.091
1.997000,-0.7142,0.6025,-0.6347,1.130
2.001000,-0.7715,0.7291,-0.4587,1.156
2.006000,-0.7877,0.8677,-0.2792,1.205
2.011000,-0.7898,0.9986,-0.0954,1.277
2.017000,-0.7898,1.1455,0.1147,1.396
2.021000,-0.7617,1.2792,0.3059,1.520
2.026000,-0.6699,1.4093,0.4880,1.635
2.035000,-0.5218,1.4972,0.6371,1.709
2.036000,-0.3726,1.5476,0.7505,1.760
2.040000,-0.3395,1.5769,0.7921,1.797
2.045000,-0.3861,1.5976,0.7930,1.825
2.050000,-0.4571,1.6554,0.7435,1.871
2.055000,-0.4207,1.7225,0.6584,1.891
2.059000,-0.2983,1.7204,0.5953,1.845
2.064000,-0.1114,1.7640,0.6045,1.868
2.069000,0.0848,1.8842,0.6528,1.996
2.074000,0.3286,1.9783,0.7169,2.130
2.079000,0.6293,2.0511,0.8086,2.293
2.083000,0.9819,2.1116,0.9254,2.506
2.089000,1.3071,2.2072,1.0165,2.759
2.094000,1.5499,2.3134,1.0933,2.992
2.100000,1.7533,2.4299,1.1405,3.206
2.106000,1.9125,2.5495,1.2436,3.421
2.108000,2.0158,2.6625,1.3370,3.597
2.114000,2.0514,2.7429,1.4183,3.707
2.120000,2.0746,2.8173,1.4442,3.785
2.123000,2.0522,2.8620,1.4290,3.801
2.128000,2.0155,2.9208,1.3705,3.804
2.132000,2.0031,3.0393,1.3265,3.874
2.138000,2.0628,3.1220,1.2207,3.936
2.142000,2.1251,3.1953,1.1731,4.013
2.147000,2.1565,3.2328,1.2055,4.069
2.151000,2.2190,3.2677,1.2896,4.155
2.156000,2.3003,3.2759,1.4046,4.242
2.161000,2.3786,3.2452,1.5674,4.318
2.168000,2.4491,3.2565,1.6922,4.412
2.178000,2.5713,3.2641,1.8361,4.543
2.179000,2.7067,3.1888,1.9941,4.634
2.181000,2.8167,3.1948,2.1582,4.775
2.185000,2.8559,3.2529,2.2472,4.877
2.190000,2.8600,3.2817,2.2323,4.892
2.195000,2.7960,3.3101,2.1897,4.855
2.200000,2.7116,3.3045,2.1193,4.771
2.205000,2.6097,3.2964,2.0237,4.666
2.209000,2.5283,3.2953,1.8981,4.567
2.225000,2.4582,3.2945,1.7695,4.475
2.226000,2.3276,3.2580,1.6427,4.328
2.226000,2.2348,3.2532,1.4990,4.222
2.229000,2.1150,3.2392,1.3506,4.098
2.234000,1.9997,3.2021,1.1812,3.956
2.239000,1.8933,3.1630,1.0674,3.838
2.243000,1.8510,3.0959,0.9737,3.736
2.252000,1.8035,3.0108,0.8933,3.622
2.253000,1.7554,2.9337,0.8355,3.519
2.258000,1.8122,2.8412,0.7841,3.460
2.263000,1.8971,2.7594,0.6618,3.413
2.267000,2.0296,2.6146,0.4831,3.345
2.272000,2.0827,2.4397,0.3310,3.225
2.277000,2.0855,2.2810,0.2034,3.097
2.282000,2.0739,2.1451,0.0711,2.985
2.287000,2.0603,1.9973,-0.0631,2.870
2.291000,2.0206,1.9445,-0.0444,2.805
2.296000,1.9071,1.9060,-0.0632,2.697
2.301000,1.8421,1.8679,-0.0546,2.624
2.306000,1.8782,1.8357,-0.0803,2.628
2.311000,1.9240,1.8110,-0.0684,2.643
2.316000,1.9583,1.7728,-0.0477,2.642
2.326000,1.9949,1.7846,-0.0017,2.677
2.326000,2.0343,1.8111,0.0673,2.725
2.335000,2.1238,1.8827,0.1758,2.844
2.336000,2.2182,1.9113,0.2904,2.942
2.340000,2.2910,1.9320,0.3436,3.017
2.345000,2.2660,1.9550,0.3521,3.013
2.349000,2.2004,1.9318,0.2699,2.941
2.355000,2.1617,1.8415,0.1227,2.842
2.359000,2.1114,1.7335,0.0174,2.732
2.365000,2.0329,1.6465,0.0041,2.616
2.369000,1.9378,1.5916,0.0524,2.508
2.374000,1.8000,1.5385,0.1414,2.372
2.379000,1.6194,1.4676,0.2052,2.195
2.383000,1.4869,1.3941,0.2514,2.054
2.389000,1.4215,1.3461,0.2514,1.974
2.394000,1.4663,1.2718,0.2316,1.955
2.398000,1.5660,1.1800,0.2633,1.978
2.403000,1.6587,1.0953,0.3268,2.014
2.408000,1.7274,0.9713,0.4101,2.024
2.413000,1.7771,0.8491,0.4939,2.031
2.417000,1.8005,0.7087,0.5689,2.017
2.422000,1.8598,0.5415,0.6236,2.035
2.427000,1.9357,0.3492,0.6630,2.076
2.432000,1.9521,0.1568,0.6990,2.079
2.437000,1.9255,-0.0176,0.7672,2.073
2.442000,1.8732,-0.1130,0.8625,2.065
2.446000,1.7997,-0.2329,0.9227,2.036
2.451000,1.6744,-0.3590,0.9904,1.978
2.456000,1.5642,-0.4420,1.1656,2.000
2.461000,1.4620,-0.4616,1.3481,2.042
2.466000,1.4202,-0.4521,1.4261,2.063
2.471000,1.4411,-0.4463,1.3736,2.040
2.475000,1.4959,-0.4381,1.2360,1.989
2.480000,1.6276,-0.4653,1.0800,2.008
2.485000,1.7212,-0.4435,0.8934,1.989
2.490000,1.7794,-0.4081,0.6758,1.947
2.495000,1.8425,-0.3675,0.5515,1.958
2.500000,1.8129,-0.3255,0.4438,1.895
2.505000,1.7431,-0.3401,0.2984,1.801
2.509000,1.6549,-0.3883,0.2136,1.713
2.523000,1.5623,-0.4920,0.1709,1.647
2.524000,1.4633,-0.6280,0.1725,1.602
2.524000,1.3673,-0.7136,0.2543,1.563
2.542000,1.2338,-0.7761,0.4228,1.518
2.542000,1.0891,-0.7903,0.6393,1.490
2.546000,0.9954,-0.8316,0.8745,1.564
2.546000,1.0100,-0.8846,1.1902,1.794
2.549000,1.0540,-0.9082,1.4422,2.004
2.553000,1.0842,-0.9613,1.5971,2.156
2.558000,1.1413,-0.9880,1.6951,2.270
2.562000,1.1871,-1.0134,1.7075,2.313
2.567000,1.2265,-1.0222,1.5886,2.252
2.572000,1.1901,-1.0394,1.3983,2.110
2.577000,1.1234,-1.0884,1.1553,1.945
2.582000,0.9454,-1.0616,0.9551,1.713
2.587000,0.7255,-1.0921,0.7599,1.515
2.592000,0.5376,-1.1422,0.6540,1.422
2.597000,0.3267,-1.1891,0.5855,1.365
2.601000,0.1334,-1.2695,0.5267,1.381
2.607000,-0.0712,-1.3728,0.5141,1.468
2.611000,-0.2320,-1.4259,0.5240,1.537
2.617000,-0.3898,-1.4494,0.6184,1.623
2.621000,-0.5255,-1.4727,0.7972,1.755
2.625000,-0.6533,-1.5049,0.9884,1.915
2.632000,-0.7041,-1.5442,1.1797,2.067
2.639000,-0.7257,-1.5493,1.2826,2.138
2.642000,-0.7611,-1.5306,1.2851,2.139
2.645000,-0.7674,-1.5371,1.1609,2.073
